Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein,Precursor Mz,Product Mz
molecules1,230605_Std_100nM_Homarine_UKH4_1,Proline,9.24,266511456,13891677,15458437,#N/A,molecules1,116.085,70.1022
molecules1,230605_Std_100nM_Homarine_UKH4_2,Proline,9.18,237296000,11459898,13770524,#N/A,molecules1,116.085,70.1022
molecules1,230605_Std_200nM_Homarine_UCH1_1,Proline,9.17,84977560,8419738,4988622,#N/A,molecules1,116.085,70.1022
molecules1,230605_Std_200nM_Homarine_UCH1_2,Proline,9.17,79369664,7255976,4418622,#N/A,molecules1,116.085,70.1022
molecules1,230605_Std_200nM_Homarine_UKH4_1,Proline,9.2,276646816,10826011,16529432,#N/A,molecules1,116.085,70.1022
molecules1,230605_Std_200nM_Homarine_UKH4_2,Proline,9.17,245470896,11843249,14402940,#N/A,molecules1,116.085,70.1022
molecules1,230605_Std_4uMStdsMix1InH2O_1,Proline,9.12,16173109,279742,879858,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_4uMStdsMix1InH2O_2,Proline,9.12,17625432,316594,882968,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_4uMStdsMix1InMatrix_1,Proline,9.17,11036512,297032,645261,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_4uMStdsMix1InMatrix_2,Proline,9.12,10614443,263426,581813,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_H2OinMatrix_1,Proline,9.17,261152,238881,18044,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_H2OinMatrix_2,Proline,9.15,264241,282541,13654,#N/A,molecules1,116.085,43.1588
molecules1,230605_Poo_UCH1_Full1,Proline,9.24,490507,279748,26152,#N/A,molecules1,116.085,43.1588
molecules1,230605_Poo_UCH1_Full2,Proline,9.2,502384,334721,32359,#N/A,molecules1,116.085,43.1588
molecules1,230605_Poo_UCH1_Full3,Proline,9.2,398799,446404,21687,#N/A,molecules1,116.085,43.1588
molecules1,230605_Poo_UKH4_Full1,Proline,9.26,2497200,313326,128922,#N/A,molecules1,116.085,43.1588
molecules1,230605_Poo_UKH4_Full2,Proline,9.21,2286044,325753,133836,#N/A,molecules1,116.085,43.1588
molecules1,230605_Poo_UKH4_Full3,Proline,9.17,2052787,249926,111794,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_DMSP_A,Proline,9.15,409812,154413,23306,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_DMSP_B,Proline,9.27,442736,251339,21132,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_DMSP_C,Proline,9.18,277600,355473,17080,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_GBT_A,Proline,9.18,488935,357323,30241,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_GBT_B,Proline,9.15,352409,179203,19918,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_GBT_C,Proline,9.12,400032,490651,24921,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_Gluc_A,Proline,9.15,534584,358580,35294,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_Gluc_B,Proline,9.21,476597,349380,27162,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_Gluc_C,Proline,9.15,297371,354635,16391,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_Hom_A,Proline,9.24,542095,239008,25063,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_Hom_B,Proline,9.15,483008,401796,29443,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_Hom_C,Proline,9.18,411874,446820,25348,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_TMAO_A,Proline,9.2,312711,390281,22028,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_TMAO_B,Proline,9.12,261446,478279,19640,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_TMAO_C,Proline,9.17,414108,343014,25897,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_Trig_A,Proline,9.2,441848,244478,23242,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_Trig_B,Proline,9.12,249038,169164,17725,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UCH1_Trig_C,Proline,9.15,629545,483097,45376,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_5nM_A,Proline,9.18,1755873,341449,100869,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_5nM_B,Proline,9.2,1731296,334706,104410,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_5nM_C,Proline,9.21,1858239,338601,104638,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_10nM_A,Proline,9.2,2517375,245342,144982,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_10nM_B,Proline,9.2,1798637,357460,104414,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_10nM_C,Proline,9.23,1630847,350808,100094,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_50nM_A,Proline,9.17,1909625,311768,99237,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_50nM_B,Proline,9.21,2368893,499733,143784,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_50nM_C,Proline,9.21,2302833,350499,125245,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_200nM_A,Proline,9.2,1986838,273374,111318,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_200nM_B,Proline,9.2,2491690,375938,145790,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_200nM_C,Proline,9.17,2169975,362686,125246,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_500nM_A,Proline,9.2,2342166,371552,141637,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_500nM_B,Proline,9.17,2407057,448671,137190,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_500nM_C,Proline,9.2,2611851,385134,166529,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_1500nM_A,Proline,9.18,3276277,287481,171100,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_1500nM_B,Proline,9.23,3149560,310490,176014,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_1500nM_C,Proline,9.2,2918505,414621,158920,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_OnM_A,Proline,9.2,2799036,261754,159314,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_OnM_B,Proline,9.23,1787526,263207,89749,#N/A,molecules1,116.085,43.1588
molecules1,230605_Smp_TN397_UKH4_OnM_C,Proline,9.24,2216526,405169,117100,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_0nM_Homarine_UCH1_1,Proline,9.15,760805,269695,39744,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_0nM_Homarine_UCH1_2,Proline,9.17,559797,432320,35528,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_0nM_Homarine_UKH4_1,Proline,9.2,2515522,295217,141440,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_0nM_Homarine_UKH4_2,Proline,9.17,1898452,308408,106222,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_50nM_Homarine_UHC1_1,Proline,9.21,745929,333393,43134,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_50nM_Homarine_UHC1_2,Proline,9.18,597050,394321,34318,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_50nM_Homarine_UKH4_1,Proline,9.23,2366629,438971,145652,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_50nM_Homarine_UKH4_2,Proline,9.18,1721112,350712,96564,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_100nM_Homarine_UCH1_1,Proline,9.17,675606,329949,40190,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_100nM_Homarine_UCH1_2,Proline,9.2,537797,377507,36934,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_100nM_Homarine_UKH4_1,Proline,9.2,2164766,322929,124897,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_100nM_Homarine_UKH4_2,Proline,9.17,1843639,345634,109278,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_200nM_Homarine_UCH1_1,Proline,9.15,723836,285808,40923,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_200nM_Homarine_UCH1_2,Proline,9.18,506098,352276,33027,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_200nM_Homarine_UKH4_1,Proline,9.2,2283539,224554,133004,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_200nM_Homarine_UKH4_2,Proline,9.2,1895045,360711,114732,#N/A,molecules1,116.085,43.1588
molecules1,230605_Std_4uMStdsMix1InH2O_1,Glycine betaine,7.5,5282210816,602618304,130115904,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_4uMStdsMix1InH2O_2,Glycine betaine,7.5,5421180928,627523008,129982320,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_4uMStdsMix1InMatrix_1,Glycine betaine,7.47,5696795648,498562784,130888168,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_4uMStdsMix1InMatrix_2,Glycine betaine,7.47,5827189248,559562112,130465024,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_H2OinMatrix_1,Glycine betaine,7.53,2190896640,362171968,91132464,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_H2OinMatrix_2,Glycine betaine,7.53,2287957248,407621728,91309128,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Poo_UCH1_Full1,Glycine betaine,7.53,3293254656,367157632,119902872,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Poo_UCH1_Full2,Glycine betaine,7.54,3656142336,391695648,123028296,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Poo_UCH1_Full3,Glycine betaine,7.54,3708260864,392838624,123893992,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Poo_UKH4_Full1,Glycine betaine,7.51,4736563200,419060800,129573072,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Poo_UKH4_Full2,Glycine betaine,7.51,5163971072,589721728,130310936,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Poo_UKH4_Full3,Glycine betaine,7.5,5014156800,602359744,130181768,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_DMSP_A,Glycine betaine,7.53,2897408768,359319264,110668808,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_DMSP_B,Glycine betaine,7.54,3355685632,358127872,118797840,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_DMSP_C,Glycine betaine,7.54,2687289344,391714016,103751616,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_GBT_A,Glycine betaine,7.54,4454153728,412920320,129428512,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_GBT_B,Glycine betaine,7.54,3811213568,435952608,125298640,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_GBT_C,Glycine betaine,7.54,4648363520,558169728,130228232,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_Gluc_A,Glycine betaine,7.53,3724288768,380995264,124745984,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_Gluc_B,Glycine betaine,7.56,3147216640,384678816,114195592,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_Gluc_C,Glycine betaine,7.54,2154606848,359761568,89906552,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_Hom_A,Glycine betaine,7.54,3274953216,399822720,116334760,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_Hom_B,Glycine betaine,7.54,3394282496,403603168,121208088,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_Hom_C,Glycine betaine,7.54,3663229440,443757536,122774856,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_TMAO_A,Glycine betaine,7.53,3076389632,354829728,113261024,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_TMAO_B,Glycine betaine,7.51,4198212096,559557248,127729408,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_TMAO_C,Glycine betaine,7.54,3563123456,402692960,123232368,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_Trig_A,Glycine betaine,7.53,3139203072,352563040,116121816,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_Trig_B,Glycine betaine,7.53,3420897024,394781696,120305448,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UCH1_Trig_C,Glycine betaine,7.54,3699856896,376844992,124358488,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_5nM_A,Glycine betaine,7.5,5195258368,576783936,130395568,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_5nM_B,Glycine betaine,7.51,4691843584,433987840,129545208,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_5nM_C,Glycine betaine,7.51,5072105984,607607680,130122960,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_10nM_A,Glycine betaine,7.5,5466614272,573395200,130503472,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_10nM_B,Glycine betaine,7.5,5392248320,554102592,130606544,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_10nM_C,Glycine betaine,7.51,5199336960,545257280,130742176,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_50nM_A,Glycine betaine,7.47,5249352192,566763328,130482672,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_50nM_B,Glycine betaine,7.5,5322165760,591125184,130256000,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_50nM_C,Glycine betaine,7.54,4889657856,586227712,130378128,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_200nM_A,Glycine betaine,7.54,4267924224,417984512,129407000,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_200nM_B,Glycine betaine,7.54,4374241792,399038912,129576704,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_200nM_C,Glycine betaine,7.51,4889774080,630285120,129996936,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_500nM_A,Glycine betaine,7.56,4308411904,399525600,129631896,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_500nM_B,Glycine betaine,7.54,4497402368,433031968,129506600,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_500nM_C,Glycine betaine,7.51,5198766592,558219456,130538240,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_1500nM_A,Glycine betaine,7.5,5318012928,603408320,130221536,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_1500nM_B,Glycine betaine,7.5,5193287680,576427328,130484088,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_1500nM_C,Glycine betaine,7.47,5599703552,613187776,130133840,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_OnM_A,Glycine betaine,7.5,5294634496,622566144,130166304,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_OnM_B,Glycine betaine,7.54,4706368000,606609728,130179648,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Smp_TN397_UKH4_OnM_C,Glycine betaine,7.47,5918097920,607135872,130477744,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_0nM_Homarine_UCH1_1,Glycine betaine,7.54,3913597440,389875552,128061928,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_0nM_Homarine_UCH1_2,Glycine betaine,7.53,4368016384,571749760,128657464,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_0nM_Homarine_UKH4_1,Glycine betaine,7.5,5488665600,604207168,130306648,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_0nM_Homarine_UKH4_2,Glycine betaine,7.47,5490298880,589591040,130289104,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_50nM_Homarine_UHC1_1,Glycine betaine,7.54,4019221760,404765344,127959952,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_50nM_Homarine_UHC1_2,Glycine betaine,7.53,4242560000,553599552,127618576,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_50nM_Homarine_UKH4_1,Glycine betaine,7.5,5462661120,580490176,130479320,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_50nM_Homarine_UKH4_2,Glycine betaine,7.47,5405288960,604547776,130167152,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_100nM_Homarine_UCH1_1,Glycine betaine,7.54,3951110144,411546304,127463024,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_100nM_Homarine_UCH1_2,Glycine betaine,7.51,3940342784,405778912,125858400,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_100nM_Homarine_UKH4_1,Glycine betaine,7.5,5269068800,595906240,130177120,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_100nM_Homarine_UKH4_2,Glycine betaine,7.47,5307300352,618122048,130077312,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_200nM_Homarine_UCH1_1,Glycine betaine,7.54,3730126592,368656288,126299296,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_200nM_Homarine_UCH1_2,Glycine betaine,7.53,3792130560,407978432,124464944,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_200nM_Homarine_UKH4_1,Glycine betaine,7.5,5513862144,563609792,130586600,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_200nM_Homarine_UKH4_2,Glycine betaine,7.47,5525267456,608244736,130094600,#N/A,molecules1,118.0881,58.9328
molecules1,230605_Std_4uMStdsMix1InH2O_1,Glycine betaine,7.51,58912172,5344014,2209339,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_4uMStdsMix1InH2O_2,Glycine betaine,7.51,61126980,4680616,2216169,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_4uMStdsMix1InMatrix_1,Glycine betaine,7.54,73192264,5944429,2933289,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_4uMStdsMix1InMatrix_2,Glycine betaine,7.51,76907040,5225879,3076700,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_H2OinMatrix_1,Glycine betaine,7.51,17110868,2510991,711244,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_H2OinMatrix_2,Glycine betaine,7.54,17069574,3305415,747890,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Poo_UCH1_Full1,Glycine betaine,7.54,28939582,3294732,1332904,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Poo_UCH1_Full2,Glycine betaine,7.53,33598124,3190422,1462121,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Poo_UCH1_Full3,Glycine betaine,7.54,33849864,3422875,1467821,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Poo_UKH4_Full1,Glycine betaine,7.54,56756356,3708109,2458796,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Poo_UKH4_Full2,Glycine betaine,7.56,60616604,4884150,2474492,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Poo_UKH4_Full3,Glycine betaine,7.56,58017184,4938428,2420646,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_DMSP_A,Glycine betaine,7.54,24723780,2421241,1082350,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_DMSP_B,Glycine betaine,7.53,29631334,2795048,1251988,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_DMSP_C,Glycine betaine,7.53,21896098,3103475,990176,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_GBT_A,Glycine betaine,7.53,47514916,2930828,2006715,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_GBT_B,Glycine betaine,7.53,36236088,3248874,1529210,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_GBT_C,Glycine betaine,7.53,48465860,4305847,2011571,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_Gluc_A,Glycine betaine,7.53,34905168,3527216,1515050,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_Gluc_B,Glycine betaine,7.54,26675186,3658036,1180659,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_Gluc_C,Glycine betaine,7.51,17034118,2726168,744240,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_Hom_A,Glycine betaine,7.53,29122218,3029561,1268552,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_Hom_B,Glycine betaine,7.56,31164238,3775270,1400586,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_Hom_C,Glycine betaine,7.53,33850496,3645213,1458665,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_TMAO_A,Glycine betaine,7.54,27270882,1865062,1162124,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_TMAO_B,Glycine betaine,7.53,40667788,4142842,1677030,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_TMAO_C,Glycine betaine,7.54,32916906,3098733,1428467,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_Trig_A,Glycine betaine,7.53,27265610,2685936,1205898,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_Trig_B,Glycine betaine,7.54,30883516,3066452,1354864,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UCH1_Trig_C,Glycine betaine,7.53,34129800,3225110,1480918,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_5nM_A,Glycine betaine,7.56,61534616,4540885,2519821,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_5nM_B,Glycine betaine,7.54,54043648,4021836,2359847,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_5nM_C,Glycine betaine,7.54,59438468,4564440,2478315,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_10nM_A,Glycine betaine,7.56,69458248,4433360,2731152,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_10nM_B,Glycine betaine,7.56,66930120,4407310,2737388,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_10nM_C,Glycine betaine,7.56,60166100,4452586,2444016,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_50nM_A,Glycine betaine,7.54,63510992,4291885,2548302,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_50nM_B,Glycine betaine,7.59,65795452,4607568,2665825,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_50nM_C,Glycine betaine,7.56,56714800,5336112,2437999,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_200nM_A,Glycine betaine,7.56,44586844,3504699,1948703,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_200nM_B,Glycine betaine,7.53,46802384,3500794,2041753,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_200nM_C,Glycine betaine,7.54,55545708,5020615,2353039,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_500nM_A,Glycine betaine,7.54,45140068,3710732,1991187,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_500nM_B,Glycine betaine,7.54,50209812,3592620,2180243,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_500nM_C,Glycine betaine,7.56,62288504,4486084,2545686,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_1500nM_A,Glycine betaine,7.54,65755296,4951479,2690620,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_1500nM_B,Glycine betaine,7.54,61942260,4468090,2533882,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_1500nM_C,Glycine betaine,7.54,73672872,5039752,3029510,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_OnM_A,Glycine betaine,7.56,65441384,4843649,2638317,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_OnM_B,Glycine betaine,7.54,51840956,4497176,2148359,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Smp_TN397_UKH4_OnM_C,Glycine betaine,7.54,80318424,5069720,3212108,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_0nM_Homarine_UCH1_1,Glycine betaine,7.54,38868888,3763117,1717239,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_0nM_Homarine_UCH1_2,Glycine betaine,7.51,42299660,4696513,1744959,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_0nM_Homarine_UKH4_1,Glycine betaine,7.56,68040928,5813407,2788076,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_0nM_Homarine_UKH4_2,Glycine betaine,7.54,70647264,4718694,2870019,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_50nM_Homarine_UHC1_1,Glycine betaine,7.53,39928992,2998146,1684274,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_50nM_Homarine_UHC1_2,Glycine betaine,7.54,41227684,3914599,1650757,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_50nM_Homarine_UKH4_1,Glycine betaine,7.54,69240152,4483645,2812591,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_50nM_Homarine_UKH4_2,Glycine betaine,7.53,70017216,4530147,2834723,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_100nM_Homarine_UCH1_1,Glycine betaine,7.54,38492564,3143865,1611022,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_100nM_Homarine_UCH1_2,Glycine betaine,7.53,37191032,3182127,1594253,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_100nM_Homarine_UKH4_1,Glycine betaine,7.56,66082404,4977077,2773065,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_100nM_Homarine_UKH4_2,Glycine betaine,7.51,66500512,5409767,2769569,#N/A,molecules1,118.0881,42.2168
molecules1,230605_Std_200nM_Homarine_UCH1_1,Glycine betaine,7.54,35805060,2786224,1581895,#N/A,molecules1,118.0881,42.2168
