MF,FinalBMIS,Orig_RSD,Batch,FinalRSD,SampID,runDate,type,samp,replicate,Area,Adjusted_Area
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Poo_TruePooBacteria_Full2,220111,Poo,TruePooBacteria,Full2,335447456,292557066.12181985
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Poo_TruePooBacteria_Full3,220111,Poo,TruePooBacteria,Full3,331527968,291546480.6468948
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Poo_TruePooBacteria_Half1,220111,Poo,TruePooBacteria,Half1,158373824,295223064.7328647
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Poo_TruePooBacteria_Half2,220111,Poo,TruePooBacteria,Half2,162439024,293764497.0243866
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Poo_TruePooBacteria_Half3,220111,Poo,TruePooBacteria,Half3,171467424,290671665.87021446
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_DSS3_A_pos,220111,Smp,DSS3,A,1117720448,1015079527.0853322
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_DSS3_B_pos,220111,Smp,DSS3,B,1207003648,1116267488.6316786
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_DSS3_C_pos,220111,Smp,DSS3,C,974537152,894983187.292188
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_Och_A_pos,220111,Smp,Och,A,32976996,32936756.55022869
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_Och_B_pos,220111,Smp,Och,B,51210624,53997345.51167973
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_Och_C_pos,220111,Smp,Och,C,52260516,56391168.48050809
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA7_A_pos,220111,Smp,SA7,A,396224448,402889038.4129291
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA7_B_pos,220111,Smp,SA7,B,696945088,708642084.5626305
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA7_C_pos,220111,Smp,SA7,C,303200608,329934621.21876097
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA11_A_pos,220111,Smp,SA11,A,106158912,110180634.79585181
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA11_B_pos,220111,Smp,SA11,B,123022736,117634380.58915737
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA11_C_pos,220111,Smp,SA11,C,120235464,111895228.82317269
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA16_A_pos,220111,Smp,SA16,A,208842032,200830840.56873512
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA16_B_pos,220111,Smp,SA16,B,211861824,220655899.0312787
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA16_C_pos,220111,Smp,SA16,C,196305456,195280538.76829126
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA36_A_pos,220111,Smp,SA36,A,231300832,229710313.93806252
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA36_B_pos,220111,Smp,SA36,B,256981648,272296192.2231333
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA36_C_pos,220111,Smp,SA36,C,244863040,218662274.2598012
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA42_A_pos,220111,Smp,SA42,A,128121592,131746138.55935514
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA44_B_pos,220111,Smp,SA44,B,295314304,287433792.5065831
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA44_C_pos,220111,Smp,SA44,C,312232896,319156175.7377065
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA48_A_pos,220111,Smp,SA48,A,71975720,76374819.5247745
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA48_B_pos,220111,Smp,SA48,B,69431656,71313719.24331881
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA48_C_pos,220111,Smp,SA48,C,129721336,126976941.41285378
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA53_A_pos,220111,Smp,SA53,A,176763872,167229590.5379063
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA53_B_pos,220111,Smp,SA53,B,205155056,175890487.67744553
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA53_C_pos,220111,Smp,SA53,C,202899008,182659438.03435537
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA55_A_pos,220111,Smp,SA55,A,717338624,655501809.8294215
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA55_B_pos,220111,Smp,SA55,B,809690752,803312426.8334304
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA55_C_pos,220111,Smp,SA55,C,457473184,429233571.7481285
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA59_A_pos,220111,Smp,SA59,A,354192832,324573400.27154684
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA59_B_pos,220111,Smp,SA59,B,310742592,331212134.8365975
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA59_C_pos,220111,Smp,SA59,C,364465504,386474703.92950165
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA60_A_pos,220111,Smp,SA60,A,55365008,59381336.29808787
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SA60_B_pos,220111,Smp,SA60,B,50381184,43940864.98456209
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SCM1_Exp1_pos,220111,Smp,SCM1,Exp1,25269718,25851642.11325111
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SCM1_Exp2_pos,220111,Smp,SCM1,Exp2,18902370,18258111.48250714
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SCM1_Exp3_pos,220111,Smp,SCM1,Exp3,27241942,26650743.483083144
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SCM1_St1_pos,220111,Smp,SCM1,St1,28803230,29325373.779719878
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SCM1_St2_pos,220111,Smp,SCM1,St2,23760622,25240711.877060678
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SCM1_St3_pos,220111,Smp,SCM1,St3,27091578,29051832.56016252
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03702527801113571,Bacteria,0.006147616006504875,220111_Smp_SCM1_St4_pos,220111,Smp,SCM1,St4,33713104,33240931.39876996
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211102_Poo_TruePooCyanos_Full1,211102,Poo,TruePooCyanos,Full1,29605959680,46610510949.54009
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211102_Poo_TruePooCyanos_Full2,211102,Poo,TruePooCyanos,Full2,28994863104,46415538095.70327
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211102_Poo_TruePooCyanos_Full3,211102,Poo,TruePooCyanos,Full3,28344209408,46662746125.78192
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211102_Poo_TruePooCyanos_Half1,211102,Poo,TruePooCyanos,Half1,21209497600,46731151368.35305
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211102_Poo_TruePooCyanos_Half2,211102,Poo,TruePooCyanos,Half2,20982736896,47112824272.051186
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211102_Poo_TruePooCyanos_Half3,211102,Poo,TruePooCyanos,Half3,19734392832,46486476910.980484
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Blk_MediaBlk_1314P_pos,211221,Blk,MediaBlk,1314P,50818468,40342873.02694215
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Blk_MediaBlk_A_pos,211221,Blk,MediaBlk,A,87824840,70107875.86732513
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Blk_MediaBlk_As9601_pos,211221,Blk,MediaBlk,As9601,95131408,77239004.75403564
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Blk_MediaBlk_C_pos,211221,Blk,MediaBlk,C,109223824,78871513.28637889
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Blk_MediaBlk_Nat_pos,211221,Blk,MediaBlk,Nat,121755328,97399348.68898264
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_1314P_A_pos,211221,Smp,1314P,A,123693624,102069062.59910338
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_1314P_B_pos,211221,Smp,1314P,B,33086494,24606953.784219194
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_1314P_C_pos,211221,Smp,1314P,C,71764776,59828535.29540299
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_7803_B_pos,211221,Smp,7803,B,62598537216,345885432147.3183
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_7803_F_pos,211221,Smp,7803,F,59570786304,390731138521.4303
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_8102_A_pos,211221,Smp,8102,A,45215076352,161123950741.10635
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_8102_F_pos,211221,Smp,8102,F,40666533888,127777655369.83385
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_8501_B_pos,211221,Smp,8501,B,459332352,356031073.1580529
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_8501_C_pos,211221,Smp,8501,C,651821632,506140626.8182689
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_8501_D_pos,211221,Smp,8501,D,534677024,406019070.523746
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_As9601_A_pos,211221,Smp,As9601,A,32666118,25937982.396121968
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_As9601_B_pos,211221,Smp,As9601,B,62518384,48118852.187829405
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_As9601_C_pos,211221,Smp,As9601,C,96069536,78679599.7838123
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_MED4_D_pos,211221,Smp,MED4,D,45911744,34992109.13346474
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_MED4_E_pos,211221,Smp,MED4,E,74281008,49724579.71192913
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_MED4_F_pos,211221,Smp,MED4,F,74828248,55699501.00635738
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_Nat_A_pos,211221,Smp,Nat,A,96161424,74262181.40586585
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_Nat_B_pos,211221,Smp,Nat,B,62826052,46757950.15817444
Glycine betaine,"Glycine betaine, 13C5, 15N",0.1942519124521013,Cyano,0.005264755237743292,211221_Smp_Nat_C_pos,211221,Smp,Nat,C,83331656,65135244.37898799
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Poo_TruePooDiatoms_Full1,211215,Poo,TruePooDiatoms,Full1,46958379008,66739246506.708786
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Poo_TruePooDiatoms_Full2,211215,Poo,TruePooDiatoms,Full2,48489160704,67268544814.17306
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Poo_TruePooDiatoms_Full3,211215,Poo,TruePooDiatoms,Full3,43708854272,67397933445.686195
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Poo_TruePooDiatoms_Half1,211215,Poo,TruePooDiatoms,Half1,35471671296,66107183026.404655
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Poo_TruePooDiatoms_Half2,211215,Poo,TruePooDiatoms,Half2,34581811200,67406108508.28844
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Poo_TruePooDiatoms_Half3,211215,Poo,TruePooDiatoms,Half3,33696864256,66756656618.01318
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Blk_MediaBlk_A_pos,211215,Blk,MediaBlk,A,65683136,41142047.00638923
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Blk_MediaBlk_B_pos,211215,Blk,MediaBlk,B,65291816,44031958.68213985
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Blk_MediaBlk_Fc_pos,211215,Blk,MediaBlk,Fc,6061535,4775572.717926858
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Blk_MediaBlk_Pc55x_pos,211215,Blk,MediaBlk,Pc55x,110693440,73018634.68883386
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Blk_MediaBlk_Z_pos,211215,Blk,MediaBlk,Z,60609936,37994602.548895575
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Cy_A_pos,211215,Smp,Cy,A,54456856576,96937306652.82317
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Cy_B_pos,211215,Smp,Cy,B,45915512832,93142417418.56116
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Cy_C_pos,211215,Smp,Cy,C,53194207232,124959045602.2613
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Fc_A_pos,211215,Smp,Fc,A,19285016576,20698448390.626373
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Fc_B_pos,211215,Smp,Fc,B,20149667840,17810563325.12012
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Fc_C_pos,211215,Smp,Fc,C,17895311360,19275600327.469124
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Np_A_pos,211215,Smp,Np,A,73606624,44401590.70784044
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Np_C_pos,211215,Smp,Np,C,69386952,42125455.0675562
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Np_F_pos,211215,Smp,Np,F,88709976,55582223.22728452
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Pc55x_A_pos,211215,Smp,Pc55x,A,8050200576,5198953765.864093
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Pc55x_B_pos,211215,Smp,Pc55x,B,9645495296,5980688524.127096
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Pc55x_C_pos,211215,Smp,Pc55x,C,6130478592,3629406669.0077987
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Pt_C_pos,211215,Smp,Pt,C,75324473344,328567486902.204
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Pt_F_pos,211215,Smp,Pt,F,67542069248,371305271474.7355
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_To_A_pos,211215,Smp,To,A,16890181632,14078840104.862959
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_To_B_pos,211215,Smp,To,B,17222750208,16474472609.15055
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_To_C_pos,211215,Smp,To,C,16387003392,13977646333.384037
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Tp_A_pos,211215,Smp,Tp,A,45504282624,79843699355.70383
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Tp_E_pos,211215,Smp,Tp,E,36474576896,56977599395.35866
Glycine betaine,"Glycine betaine, 13C5, 15N",0.2184821077717259,Diatom,0.007623036614140525,211215_Smp_Tp_F_pos,211215,Smp,Tp,F,38890016768,59732634109.77072
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Poo_TruePooDinosGreens_Full1,211218,Poo,TruePooDinosGreens,Full1,1001140544,872957431.3803018
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Poo_TruePooDinosGreens_Full2,211218,Poo,TruePooDinosGreens,Full2,990747328,872186742.0937095
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Poo_TruePooDinosGreens_Full3,211218,Poo,TruePooDinosGreens,Full3,1035861312,871859446.4696933
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Poo_TruePooDinosGreens_Half1,211218,Poo,TruePooDinosGreens,Half1,536410208,917042354.2972003
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Poo_TruePooDinosGreens_Half2,211218,Poo,TruePooDinosGreens,Half2,528412960,889164255.8089995
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Poo_TruePooDinosGreens_Half3,211218,Poo,TruePooDinosGreens,Half3,530374784,891319396.733352
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Blk_MediaBlk_21_pos,211218,Blk,MediaBlk,21,99380736,87525445.40667424
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Blk_MediaBlk_49_pos,211218,Blk,MediaBlk,49,100092584,98686966.23819217
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Blk_MediaBlk_71_pos,211218,Blk,MediaBlk,71,92795664,93200939.59038258
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Blk_MediaBlk_3430_pos,211218,Blk,MediaBlk,3430,91118112,91990946.99205165
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Blk_MediaBlk_N_pos,211218,Blk,MediaBlk,N,63577036,64135146.811325304
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Blk_MediaBlk_O_pos,211218,Blk,MediaBlk,O,58185424,60527704.515732676
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_449_A_pos,211218,Smp,449,A,303848416,286619122.39376926
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_449_B_pos,211218,Smp,449,B,374853408,337457001.9006093
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_449_C_pos,211218,Smp,449,C,342020352,327920824.4179902
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_1314_A_pos,211218,Smp,1314,A,138854256,119736633.82035784
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_1314_B_pos,211218,Smp,1314,B,126460416,122390412.9041235
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_1314_C_pos,211218,Smp,1314,C,94090224,88664410.62678982
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_1545_A_pos,211218,Smp,1545,A,105810648,105675909.39146633
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_1545_B_pos,211218,Smp,1545,B,105169952,100466480.57318048
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_1545_C_pos,211218,Smp,1545,C,64609436,65287958.750269085
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_1771_A_pos,211218,Smp,1771,A,171220208,155893434.45008776
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_1771_B_pos,211218,Smp,1771,B,174720816,163978230.7732476
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_1771_C_pos,211218,Smp,1771,C,159498992,165776102.4048256
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_2021_A_pos,211218,Smp,2021,A,360377856,391347978.4248787
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_2021_B_pos,211218,Smp,2021,B,403162304,384882479.30182636
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_2021_C_pos,211218,Smp,2021,C,208249488,189633669.9557016
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_3430_A_pos,211218,Smp,3430,A,4566244352,4324833457.720949
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_3430_B_pos,211218,Smp,3430,B,4427250688,4545245164.215557
Glycine betaine,"Glycine betaine, 13C5, 15N",0.03247702763778579,Dino_Green,0.019957397420918975,211218_Smp_3430_C_pos,211218,Smp,3430,C,4697174016,5005947687.395407
Glycine betaine,"Glycine betaine, 13C5, 15N",0.06086857630786065,Haptophyte,0.006052629333987797,220104_Blk_MediaBlk_C_pos,220104,Blk,MediaBlk,C,53307276,53212707.32860953
Glycine betaine,"Glycine betaine, 13C5, 15N",0.06086857630786065,Haptophyte,0.006052629333987797,220104_Blk_MediaBlk_H_pos,220104,Blk,MediaBlk,H,61353832,55253913.423421554
Glycine betaine,"Glycine betaine, 13C5, 15N",0.06086857630786065,Haptophyte,0.006052629333987797,220104_Blk_MediaBlk_LInoSi_pos,220104,Blk,MediaBlk,LInoSi,84438864,74396648.33314824
Glycine betaine,"Glycine betaine, 13C5, 15N",0.06086857630786065,Haptophyte,0.006052629333987797,220104_Blk_MediaBlk_RAC5_pos,220104,Blk,MediaBlk,RAC5,69339096,64083542.544156164
Glycine betaine,"Glycine betaine, 13C5, 15N",0.06086857630786065,Haptophyte,0.006052629333987797,220104_Poo_TruePooHaptophytes_Full1,220104,Poo,TruePooHaptophytes,Full1,5387444736,4733942273.218994
Glycine betaine,"Glycine betaine, 13C5, 15N",0.06086857630786065,Haptophyte,0.006052629333987797,220104_Poo_TruePooHaptophytes_Full2,220104,Poo,TruePooHaptophytes,Full2,5528812544,4705181981.371284
Glycine betaine,"Glycine betaine, 13C5, 15N",0.06086857630786065,Haptophyte,0.006052629333987797,220104_Poo_TruePooHaptophytes_Full3,220104,Poo,TruePooHaptophytes,Full3,5450244608,4718130825.251714
Glycine betaine,"Glycine betaine, 13C5, 15N",0.06086857630786065,Haptophyte,0.006052629333987797,220104_Poo_TruePooHaptophytes_Half1,220104,Poo,TruePooHaptophytes,Half1,2832675072,4769197392.136403
Glycine betaine,"Glycine betaine, 13C5, 15N",0.06086857630786065,Haptophyte,0.006052629333987797,220104_Poo_TruePooHaptophytes_Half2,220104,Poo,TruePooHaptophytes,Half2,3142870016,4742191989.504678
