Rep,Compound,Area,Batch
220111_Smp_SA7_C_pos,Gonyol,NA,Bacteria
220111_Smp_SA11_A_pos,Gonyol,NA,Bacteria
220111_Smp_SA11_B_pos,Gonyol,NA,Bacteria
220111_Smp_SA11_C_pos,Gonyol,NA,Bacteria
220111_Smp_SA16_A_pos,Gonyol,NA,Bacteria
220111_Smp_SA16_B_pos,Gonyol,NA,Bacteria
220111_Smp_SA16_C_pos,Gonyol,NA,Bacteria
220111_Smp_SA36_A_pos,Gonyol,NA,Bacteria
220111_Smp_SA36_B_pos,Gonyol,NA,Bacteria
220111_Smp_SA36_C_pos,Gonyol,NA,Bacteria
220111_Smp_SA42_A_pos,Gonyol,NA,Bacteria
220111_Smp_SA44_B_pos,Gonyol,NA,Bacteria
220111_Smp_SA44_C_pos,Gonyol,NA,Bacteria
220111_Smp_SA48_A_pos,Gonyol,NA,Bacteria
220111_Smp_SA48_B_pos,Gonyol,NA,Bacteria
220111_Smp_SA48_C_pos,Gonyol,NA,Bacteria
220111_Smp_SA53_A_pos,Gonyol,4076,Bacteria
220111_Smp_SA53_B_pos,Gonyol,NA,Bacteria
220111_Smp_SA53_C_pos,Gonyol,NA,Bacteria
220111_Smp_SA55_A_pos,Gonyol,NA,Bacteria
220111_Smp_SA55_B_pos,Gonyol,NA,Bacteria
220111_Smp_SA55_C_pos,Gonyol,NA,Bacteria
220111_Smp_SA59_A_pos,Gonyol,NA,Bacteria
220111_Smp_SA59_B_pos,Gonyol,NA,Bacteria
220111_Smp_SA59_C_pos,Gonyol,NA,Bacteria
220111_Smp_SA60_A_pos,Gonyol,NA,Bacteria
220111_Smp_SA60_B_pos,Gonyol,NA,Bacteria
220111_Smp_SAR11_AB_pos,Gonyol,NA,Bacteria
220111_Smp_SAR11_C_pos,Gonyol,NA,Bacteria
220111_Smp_SAR11_DE_pos,Gonyol,NA,Bacteria
220111_Smp_SAR11_F_pos,Gonyol,NA,Bacteria
220111_Smp_SAR11_GH_pos,Gonyol,NA,Bacteria
220111_Smp_SAR11_I_pos,Gonyol,NA,Bacteria
220111_Smp_SCM1_Exp1_pos,Gonyol,NA,Bacteria
220111_Smp_SCM1_Exp2_pos,Gonyol,NA,Bacteria
220111_Smp_SCM1_Exp3_pos,Gonyol,NA,Bacteria
220111_Smp_SCM1_St1_pos,Gonyol,NA,Bacteria
220111_Smp_SCM1_St2_pos,Gonyol,7074,Bacteria
220111_Smp_SCM1_St3_pos,Gonyol,NA,Bacteria
220111_Smp_SCM1_St4_pos,Gonyol,9847,Bacteria
220111_Std_4uMStdsMix1InH2O_1,Homarine,NA,Bacteria
220111_Std_4uMStdsMix1InH2O_2,Homarine,NA,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,Homarine,NA,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,Homarine,105873,Bacteria
220111_Std_4uMStdsMix2InH2O_1,Homarine,69270512,Bacteria
220111_Std_4uMStdsMix2InH2O_2,Homarine,96703648,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,Homarine,75706960,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,Homarine,100376016,Bacteria
220111_Std_H2OinMatrix_1,Homarine,10321,Bacteria
220111_Std_H2OinMatrix_2,Homarine,95673,Bacteria
220111_Blk_MediaBlk_A_pos,Homarine,NA,Bacteria
220111_Blk_MediaBlk_AMS_pos,Homarine,162685,Bacteria
220111_Blk_MediaBlk_AOA_pos,Homarine,NA,Bacteria
220111_Blk_MediaBlk_B_pos,Homarine,11390,Bacteria
220111_Poo_TruePooBacteria_Full1,Homarine,NA,Bacteria
220111_Poo_TruePooBacteria_Full2,Homarine,32915,Bacteria
220111_Poo_TruePooBacteria_Full3,Homarine,232238,Bacteria
220111_Poo_TruePooBacteria_Half1,Homarine,NA,Bacteria
220111_Poo_TruePooBacteria_Half2,Homarine,29377,Bacteria
220111_Poo_TruePooBacteria_Half3,Homarine,75278,Bacteria
220111_Smp_DSS3_A_pos,Homarine,180672,Bacteria
220111_Smp_DSS3_B_pos,Homarine,105627,Bacteria
220111_Smp_DSS3_C_pos,Homarine,NA,Bacteria
220111_Smp_Och_A_pos,Homarine,NA,Bacteria
220111_Smp_Och_B_pos,Homarine,NA,Bacteria
220111_Smp_Och_C_pos,Homarine,NA,Bacteria
220111_Smp_SA7_A_pos,Homarine,NA,Bacteria
220111_Smp_SA7_B_pos,Homarine,NA,Bacteria
220111_Smp_SA7_C_pos,Homarine,NA,Bacteria
220111_Smp_SA11_A_pos,Homarine,NA,Bacteria
220111_Smp_SA11_B_pos,Homarine,NA,Bacteria
220111_Smp_SA11_C_pos,Homarine,NA,Bacteria
220111_Smp_SA16_A_pos,Homarine,NA,Bacteria
220111_Smp_SA16_B_pos,Homarine,NA,Bacteria
220111_Smp_SA16_C_pos,Homarine,NA,Bacteria
220111_Smp_SA36_A_pos,Homarine,NA,Bacteria
220111_Smp_SA36_B_pos,Homarine,NA,Bacteria
220111_Smp_SA36_C_pos,Homarine,NA,Bacteria
220111_Smp_SA42_A_pos,Homarine,NA,Bacteria
220111_Smp_SA44_B_pos,Homarine,NA,Bacteria
220111_Smp_SA44_C_pos,Homarine,NA,Bacteria
220111_Smp_SA48_A_pos,Homarine,NA,Bacteria
220111_Smp_SA48_B_pos,Homarine,NA,Bacteria
220111_Smp_SA48_C_pos,Homarine,NA,Bacteria
220111_Smp_SA53_A_pos,Homarine,NA,Bacteria
220111_Smp_SA53_B_pos,Homarine,48419,Bacteria
220111_Smp_SA53_C_pos,Homarine,NA,Bacteria
220111_Smp_SA55_A_pos,Homarine,NA,Bacteria
220111_Smp_SA55_B_pos,Homarine,NA,Bacteria
220111_Smp_SA55_C_pos,Homarine,NA,Bacteria
220111_Smp_SA59_A_pos,Homarine,NA,Bacteria
220111_Smp_SA59_B_pos,Homarine,NA,Bacteria
220111_Smp_SA59_C_pos,Homarine,NA,Bacteria
220111_Smp_SA60_A_pos,Homarine,NA,Bacteria
220111_Smp_SA60_B_pos,Homarine,NA,Bacteria
220111_Smp_SAR11_AB_pos,Homarine,128152,Bacteria
220111_Smp_SAR11_C_pos,Homarine,213174,Bacteria
220111_Smp_SAR11_DE_pos,Homarine,171820,Bacteria
220111_Smp_SAR11_F_pos,Homarine,71646,Bacteria
220111_Smp_SAR11_GH_pos,Homarine,88646,Bacteria
220111_Smp_SAR11_I_pos,Homarine,273427,Bacteria
220111_Smp_SCM1_Exp1_pos,Homarine,NA,Bacteria
220111_Smp_SCM1_Exp2_pos,Homarine,NA,Bacteria
220111_Smp_SCM1_Exp3_pos,Homarine,71264,Bacteria
220111_Smp_SCM1_St1_pos,Homarine,NA,Bacteria
220111_Smp_SCM1_St2_pos,Homarine,36414,Bacteria
220111_Smp_SCM1_St3_pos,Homarine,NA,Bacteria
220111_Smp_SCM1_St4_pos,Homarine,NA,Bacteria
220111_Std_4uMStdsMix1InH2O_1,Proline betaine,258459472,Bacteria
220111_Std_4uMStdsMix1InH2O_2,Proline betaine,388068256,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,Proline betaine,292317824,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,Proline betaine,401815360,Bacteria
220111_Std_4uMStdsMix2InH2O_1,Proline betaine,609033,Bacteria
220111_Std_4uMStdsMix2InH2O_2,Proline betaine,982921,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,Proline betaine,1550213,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,Proline betaine,1601801,Bacteria
220111_Std_H2OinMatrix_1,Proline betaine,994278,Bacteria
220111_Std_H2OinMatrix_2,Proline betaine,1034972,Bacteria
220111_Blk_MediaBlk_A_pos,Proline betaine,24488,Bacteria
220111_Blk_MediaBlk_AMS_pos,Proline betaine,15355,Bacteria
220111_Blk_MediaBlk_AOA_pos,Proline betaine,7969,Bacteria
220111_Blk_MediaBlk_B_pos,Proline betaine,0,Bacteria
220111_Poo_TruePooBacteria_Full1,Proline betaine,1572897,Bacteria
220111_Poo_TruePooBacteria_Full2,Proline betaine,1532983,Bacteria
220111_Poo_TruePooBacteria_Full3,Proline betaine,1511974,Bacteria
220111_Poo_TruePooBacteria_Half1,Proline betaine,849031,Bacteria
220111_Poo_TruePooBacteria_Half2,Proline betaine,1149316,Bacteria
220111_Poo_TruePooBacteria_Half3,Proline betaine,840974,Bacteria
220111_Smp_DSS3_A_pos,Proline betaine,405051,Bacteria
220111_Smp_DSS3_B_pos,Proline betaine,312119,Bacteria
220111_Smp_DSS3_C_pos,Proline betaine,644170,Bacteria
220111_Smp_Och_A_pos,Proline betaine,NA,Bacteria
220111_Smp_Och_B_pos,Proline betaine,NA,Bacteria
220111_Smp_Och_C_pos,Proline betaine,24224,Bacteria
220111_Smp_SA7_A_pos,Proline betaine,47104,Bacteria
220111_Smp_SA7_B_pos,Proline betaine,NA,Bacteria
220111_Smp_SA7_C_pos,Proline betaine,28334,Bacteria
220111_Smp_SA11_A_pos,Proline betaine,571851,Bacteria
220111_Smp_SA11_B_pos,Proline betaine,881154,Bacteria
220111_Smp_SA11_C_pos,Proline betaine,288845,Bacteria
220111_Smp_SA16_A_pos,Proline betaine,4116702,Bacteria
220111_Smp_SA16_B_pos,Proline betaine,924024,Bacteria
220111_Smp_SA16_C_pos,Proline betaine,1462420,Bacteria
220111_Smp_SA36_A_pos,Proline betaine,659350,Bacteria
220111_Smp_SA36_B_pos,Proline betaine,1147878,Bacteria
220111_Smp_SA36_C_pos,Proline betaine,1036763,Bacteria
220111_Smp_SA42_A_pos,Proline betaine,1527795,Bacteria
220111_Smp_SA44_B_pos,Proline betaine,3795679,Bacteria
220111_Smp_SA44_C_pos,Proline betaine,3312564,Bacteria
220111_Smp_SA48_A_pos,Proline betaine,427959,Bacteria
220111_Smp_SA48_B_pos,Proline betaine,502875,Bacteria
220111_Smp_SA48_C_pos,Proline betaine,952978,Bacteria
220111_Smp_SA53_A_pos,Proline betaine,1771178,Bacteria
220111_Smp_SA53_B_pos,Proline betaine,2142556,Bacteria
220111_Smp_SA53_C_pos,Proline betaine,2064764,Bacteria
220111_Smp_SA55_A_pos,Proline betaine,125202,Bacteria
220111_Smp_SA55_B_pos,Proline betaine,162245,Bacteria
220111_Smp_SA55_C_pos,Proline betaine,0,Bacteria
220111_Smp_SA59_A_pos,Proline betaine,98658,Bacteria
220111_Smp_SA59_B_pos,Proline betaine,455722,Bacteria
220111_Smp_SA59_C_pos,Proline betaine,145591,Bacteria
220111_Smp_SA60_A_pos,Proline betaine,8382,Bacteria
220111_Smp_SA60_B_pos,Proline betaine,NA,Bacteria
220111_Smp_SAR11_AB_pos,Proline betaine,22522,Bacteria
220111_Smp_SAR11_C_pos,Proline betaine,19698,Bacteria
220111_Smp_SAR11_DE_pos,Proline betaine,23009,Bacteria
220111_Smp_SAR11_F_pos,Proline betaine,NA,Bacteria
220111_Smp_SAR11_GH_pos,Proline betaine,4211,Bacteria
220111_Smp_SAR11_I_pos,Proline betaine,NA,Bacteria
220111_Smp_SCM1_Exp1_pos,Proline betaine,NA,Bacteria
220111_Smp_SCM1_Exp2_pos,Proline betaine,NA,Bacteria
220111_Smp_SCM1_Exp3_pos,Proline betaine,NA,Bacteria
220111_Smp_SCM1_St1_pos,Proline betaine,NA,Bacteria
220111_Smp_SCM1_St2_pos,Proline betaine,11432,Bacteria
220111_Smp_SCM1_St3_pos,Proline betaine,NA,Bacteria
220111_Smp_SCM1_St4_pos,Proline betaine,18694,Bacteria
220111_Std_4uMStdsMix1InH2O_1,Trigonelline,171578640,Bacteria
220111_Std_4uMStdsMix1InH2O_2,Trigonelline,276157088,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,Trigonelline,193245616,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,Trigonelline,273070304,Bacteria
220111_Std_4uMStdsMix2InH2O_1,Trigonelline,26406602,Bacteria
220111_Std_4uMStdsMix2InH2O_2,Trigonelline,16948266,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,Trigonelline,5801868,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,Trigonelline,16642010,Bacteria
220111_Std_H2OinMatrix_1,Trigonelline,1123475,Bacteria
220111_Std_H2OinMatrix_2,Trigonelline,3903848,Bacteria
220111_Blk_MediaBlk_A_pos,Trigonelline,16522,Bacteria
220111_Blk_MediaBlk_AMS_pos,Trigonelline,333885,Bacteria
220111_Blk_MediaBlk_AOA_pos,Trigonelline,35057,Bacteria
220111_Blk_MediaBlk_B_pos,Trigonelline,8531,Bacteria
220111_Poo_TruePooBacteria_Full1,Trigonelline,1284742,Bacteria
220111_Poo_TruePooBacteria_Full2,Trigonelline,4886905,Bacteria
220111_Poo_TruePooBacteria_Full3,Trigonelline,6728741,Bacteria
220111_Poo_TruePooBacteria_Half1,Trigonelline,110217,Bacteria
220111_Poo_TruePooBacteria_Half2,Trigonelline,307478,Bacteria
220111_Poo_TruePooBacteria_Half3,Trigonelline,31669,Bacteria
220111_Smp_DSS3_A_pos,Trigonelline,183076,Bacteria
220111_Smp_DSS3_B_pos,Trigonelline,153706,Bacteria
220111_Smp_DSS3_C_pos,Trigonelline,133939,Bacteria
220111_Smp_Och_A_pos,Trigonelline,12982,Bacteria
220111_Smp_Och_B_pos,Trigonelline,11385,Bacteria
220111_Smp_Och_C_pos,Trigonelline,35351,Bacteria
220111_Smp_SA7_A_pos,Trigonelline,164258,Bacteria
220111_Smp_SA7_B_pos,Trigonelline,197543,Bacteria
220111_Smp_SA7_C_pos,Trigonelline,375196,Bacteria
220111_Smp_SA11_A_pos,Trigonelline,219121,Bacteria
220111_Smp_SA11_B_pos,Trigonelline,488014,Bacteria
220111_Smp_SA11_C_pos,Trigonelline,52134,Bacteria
220111_Smp_SA16_A_pos,Trigonelline,49045,Bacteria
220111_Smp_SA16_B_pos,Trigonelline,148252,Bacteria
220111_Smp_SA16_C_pos,Trigonelline,177322,Bacteria
220111_Smp_SA36_A_pos,Trigonelline,117875,Bacteria
220111_Smp_SA36_B_pos,Trigonelline,303971,Bacteria
220111_Smp_SA36_C_pos,Trigonelline,6142941,Bacteria
220111_Smp_SA42_A_pos,Trigonelline,3117552,Bacteria
220111_Smp_SA44_B_pos,Trigonelline,4919396,Bacteria
220111_Smp_SA44_C_pos,Trigonelline,10935980,Bacteria
220111_Smp_SA48_A_pos,Trigonelline,14260,Bacteria
220111_Smp_SA48_B_pos,Trigonelline,54217,Bacteria
220111_Smp_SA48_C_pos,Trigonelline,55504,Bacteria
220111_Smp_SA53_A_pos,Trigonelline,22161,Bacteria
220111_Smp_SA53_B_pos,Trigonelline,14762,Bacteria
220111_Smp_SA53_C_pos,Trigonelline,14000,Bacteria
220111_Smp_SA55_A_pos,Trigonelline,2755684,Bacteria
220111_Smp_SA55_B_pos,Trigonelline,3495846,Bacteria
220111_Smp_SA55_C_pos,Trigonelline,435846,Bacteria
220111_Smp_SA59_A_pos,Trigonelline,172834,Bacteria
220111_Smp_SA59_B_pos,Trigonelline,96039,Bacteria
220111_Smp_SA59_C_pos,Trigonelline,394047,Bacteria
220111_Smp_SA60_A_pos,Trigonelline,562418,Bacteria
220111_Smp_SA60_B_pos,Trigonelline,199827,Bacteria
220111_Smp_SAR11_AB_pos,Trigonelline,177957,Bacteria
220111_Smp_SAR11_C_pos,Trigonelline,235337,Bacteria
220111_Smp_SAR11_DE_pos,Trigonelline,244219,Bacteria
220111_Smp_SAR11_F_pos,Trigonelline,NA,Bacteria
220111_Smp_SAR11_GH_pos,Trigonelline,NA,Bacteria
220111_Smp_SAR11_I_pos,Trigonelline,122435,Bacteria
220111_Smp_SCM1_Exp1_pos,Trigonelline,8137,Bacteria
220111_Smp_SCM1_Exp2_pos,Trigonelline,4676,Bacteria
220111_Smp_SCM1_Exp3_pos,Trigonelline,72656,Bacteria
220111_Smp_SCM1_St1_pos,Trigonelline,41919,Bacteria
220111_Smp_SCM1_St2_pos,Trigonelline,32864,Bacteria
220111_Smp_SCM1_St3_pos,Trigonelline,70084,Bacteria
220111_Smp_SCM1_St4_pos,Trigonelline,7920,Bacteria
220111_Std_4uMStdsMix1InH2O_1,Trimethylamine N-oxide,349080768,Bacteria
220111_Std_4uMStdsMix1InH2O_2,Trimethylamine N-oxide,435649280,Bacteria
220111_Std_4uMStdsMix1InMatrix_1,Trimethylamine N-oxide,330714656,Bacteria
220111_Std_4uMStdsMix1InMatrix_2,Trimethylamine N-oxide,445354112,Bacteria
220111_Std_4uMStdsMix2InH2O_1,Trimethylamine N-oxide,100754,Bacteria
220111_Std_4uMStdsMix2InH2O_2,Trimethylamine N-oxide,92056,Bacteria
220111_Std_4uMStdsMix2InMatrix_1,Trimethylamine N-oxide,59992,Bacteria
220111_Std_4uMStdsMix2InMatrix_2,Trimethylamine N-oxide,71628,Bacteria
220111_Std_H2OinMatrix_1,Trimethylamine N-oxide,98716,Bacteria
220111_Std_H2OinMatrix_2,Trimethylamine N-oxide,24606,Bacteria
220111_Blk_MediaBlk_A_pos,Trimethylamine N-oxide,7903,Bacteria
220111_Blk_MediaBlk_AMS_pos,Trimethylamine N-oxide,13231,Bacteria
220111_Blk_MediaBlk_AOA_pos,Trimethylamine N-oxide,77877,Bacteria
220111_Blk_MediaBlk_B_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Poo_TruePooBacteria_Full1,Trimethylamine N-oxide,50782,Bacteria
220111_Poo_TruePooBacteria_Full2,Trimethylamine N-oxide,91204,Bacteria
220111_Poo_TruePooBacteria_Full3,Trimethylamine N-oxide,47460,Bacteria
220111_Poo_TruePooBacteria_Half1,Trimethylamine N-oxide,38969,Bacteria
220111_Poo_TruePooBacteria_Half2,Trimethylamine N-oxide,53341,Bacteria
220111_Poo_TruePooBacteria_Half3,Trimethylamine N-oxide,121473,Bacteria
220111_Smp_DSS3_A_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_DSS3_B_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_DSS3_C_pos,Trimethylamine N-oxide,107538,Bacteria
220111_Smp_Och_A_pos,Trimethylamine N-oxide,8966,Bacteria
220111_Smp_Och_B_pos,Trimethylamine N-oxide,2965,Bacteria
220111_Smp_Och_C_pos,Trimethylamine N-oxide,6592,Bacteria
220111_Smp_SA7_A_pos,Trimethylamine N-oxide,14786,Bacteria
220111_Smp_SA7_B_pos,Trimethylamine N-oxide,13846,Bacteria
220111_Smp_SA7_C_pos,Trimethylamine N-oxide,8392,Bacteria
220111_Smp_SA11_A_pos,Trimethylamine N-oxide,17265,Bacteria
220111_Smp_SA11_B_pos,Trimethylamine N-oxide,14688,Bacteria
220111_Smp_SA11_C_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SA16_A_pos,Trimethylamine N-oxide,9402,Bacteria
220111_Smp_SA16_B_pos,Trimethylamine N-oxide,11673,Bacteria
220111_Smp_SA16_C_pos,Trimethylamine N-oxide,7215,Bacteria
220111_Smp_SA36_A_pos,Trimethylamine N-oxide,22858,Bacteria
220111_Smp_SA36_B_pos,Trimethylamine N-oxide,15191,Bacteria
220111_Smp_SA36_C_pos,Trimethylamine N-oxide,13706,Bacteria
220111_Smp_SA42_A_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SA44_B_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SA44_C_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SA48_A_pos,Trimethylamine N-oxide,15923,Bacteria
220111_Smp_SA48_B_pos,Trimethylamine N-oxide,18242,Bacteria
220111_Smp_SA48_C_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SA53_A_pos,Trimethylamine N-oxide,7110,Bacteria
220111_Smp_SA53_B_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SA53_C_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SA55_A_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SA55_B_pos,Trimethylamine N-oxide,14340,Bacteria
220111_Smp_SA55_C_pos,Trimethylamine N-oxide,12403,Bacteria
220111_Smp_SA59_A_pos,Trimethylamine N-oxide,14191,Bacteria
220111_Smp_SA59_B_pos,Trimethylamine N-oxide,7428,Bacteria
220111_Smp_SA59_C_pos,Trimethylamine N-oxide,7287,Bacteria
220111_Smp_SA60_A_pos,Trimethylamine N-oxide,8144,Bacteria
220111_Smp_SA60_B_pos,Trimethylamine N-oxide,12160,Bacteria
220111_Smp_SAR11_AB_pos,Trimethylamine N-oxide,39526,Bacteria
220111_Smp_SAR11_C_pos,Trimethylamine N-oxide,44381,Bacteria
220111_Smp_SAR11_DE_pos,Trimethylamine N-oxide,23360,Bacteria
220111_Smp_SAR11_F_pos,Trimethylamine N-oxide,9598,Bacteria
220111_Smp_SAR11_GH_pos,Trimethylamine N-oxide,48055,Bacteria
220111_Smp_SAR11_I_pos,Trimethylamine N-oxide,77423,Bacteria
220111_Smp_SCM1_Exp1_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SCM1_Exp2_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SCM1_Exp3_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SCM1_St1_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SCM1_St2_pos,Trimethylamine N-oxide,37545,Bacteria
220111_Smp_SCM1_St3_pos,Trimethylamine N-oxide,NA,Bacteria
220111_Smp_SCM1_St4_pos,Trimethylamine N-oxide,7695,Bacteria
211221_Std_4uMStdsMix1InH2O_1,beta-Alaninebetaine,46296,Cyano
211221_Std_4uMStdsMix1InH2O_2,beta-Alaninebetaine,395695,Cyano
211221_Std_4uMStdsMix1InMatrix_1,beta-Alaninebetaine,82623,Cyano
211221_Std_4uMStdsMix1InMatrix_2,beta-Alaninebetaine,138759,Cyano
211221_Std_4uMStdsMix2InH2O_1,beta-Alaninebetaine,1201979264,Cyano
211221_Std_4uMStdsMix2InH2O_2,beta-Alaninebetaine,1447741056,Cyano
211221_Std_4uMStdsMix2InMatrix_1,beta-Alaninebetaine,966825728,Cyano
211221_Std_4uMStdsMix2InMatrix_2,beta-Alaninebetaine,1065485120,Cyano
211221_Std_H2OinMatrix_1,beta-Alaninebetaine,108020,Cyano
211221_Std_H2OinMatrix_2,beta-Alaninebetaine,167374,Cyano
211102_Poo_TruePooCyanos_Full1,beta-Alaninebetaine,288868,Cyano
211102_Poo_TruePooCyanos_Full2,beta-Alaninebetaine,172263,Cyano
211102_Poo_TruePooCyanos_Full3,beta-Alaninebetaine,249557,Cyano
211102_Poo_TruePooCyanos_Half1,beta-Alaninebetaine,75317,Cyano
211102_Poo_TruePooCyanos_Half2,beta-Alaninebetaine,163852,Cyano
211102_Poo_TruePooCyanos_Half3,beta-Alaninebetaine,157161,Cyano
211221_Blk_MediaBlk_1314P_pos,beta-Alaninebetaine,22259,Cyano
211221_Blk_MediaBlk_A_pos,beta-Alaninebetaine,14534,Cyano
211221_Blk_MediaBlk_As9601_pos,beta-Alaninebetaine,NA,Cyano
211221_Blk_MediaBlk_C_pos,beta-Alaninebetaine,NA,Cyano
211221_Blk_MediaBlk_Nat_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_1314P_A_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_1314P_B_pos,beta-Alaninebetaine,12417,Cyano
211221_Smp_1314P_C_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_7803_B_pos,beta-Alaninebetaine,69378,Cyano
211221_Smp_7803_F_pos,beta-Alaninebetaine,1176674,Cyano
211221_Smp_8102_A_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_8102_F_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_8501_B_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_8501_C_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_8501_D_pos,beta-Alaninebetaine,107155,Cyano
211221_Smp_As9601_A_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_As9601_B_pos,beta-Alaninebetaine,11959,Cyano
211221_Smp_As9601_C_pos,beta-Alaninebetaine,6594,Cyano
211221_Smp_MED4_D_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_MED4_E_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_MED4_F_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_Nat_A_pos,beta-Alaninebetaine,24771,Cyano
211221_Smp_Nat_B_pos,beta-Alaninebetaine,NA,Cyano
211221_Smp_Nat_C_pos,beta-Alaninebetaine,161262,Cyano
211221_Std_4uMStdsMix1InH2O_1,Betonicine,40102,Cyano
211221_Std_4uMStdsMix1InH2O_2,Betonicine,18852,Cyano
211221_Std_4uMStdsMix1InMatrix_1,Betonicine,25351,Cyano
211221_Std_4uMStdsMix1InMatrix_2,Betonicine,31634,Cyano
211221_Std_4uMStdsMix2InH2O_1,Betonicine,1564189440,Cyano
211221_Std_4uMStdsMix2InH2O_2,Betonicine,1997213440,Cyano
211221_Std_4uMStdsMix2InMatrix_1,Betonicine,1598358784,Cyano
211221_Std_4uMStdsMix2InMatrix_2,Betonicine,1812325248,Cyano
211221_Std_H2OinMatrix_1,Betonicine,45574,Cyano
211221_Std_H2OinMatrix_2,Betonicine,23873,Cyano
211102_Poo_TruePooCyanos_Full1,Betonicine,59937,Cyano
211102_Poo_TruePooCyanos_Full2,Betonicine,23140,Cyano
211102_Poo_TruePooCyanos_Full3,Betonicine,39981,Cyano
211102_Poo_TruePooCyanos_Half1,Betonicine,27844,Cyano
211102_Poo_TruePooCyanos_Half2,Betonicine,17036,Cyano
211102_Poo_TruePooCyanos_Half3,Betonicine,43772,Cyano
211221_Blk_MediaBlk_1314P_pos,Betonicine,3774,Cyano
211221_Blk_MediaBlk_A_pos,Betonicine,NA,Cyano
211221_Blk_MediaBlk_As9601_pos,Betonicine,4873,Cyano
211221_Blk_MediaBlk_C_pos,Betonicine,5352,Cyano
211221_Blk_MediaBlk_Nat_pos,Betonicine,7254,Cyano
211221_Smp_1314P_A_pos,Betonicine,9152,Cyano
211221_Smp_1314P_B_pos,Betonicine,5660,Cyano
211221_Smp_1314P_C_pos,Betonicine,9027,Cyano
211221_Smp_7803_B_pos,Betonicine,10735,Cyano
211221_Smp_7803_F_pos,Betonicine,NA,Cyano
211221_Smp_8102_A_pos,Betonicine,12862,Cyano
211221_Smp_8102_F_pos,Betonicine,21206,Cyano
211221_Smp_8501_B_pos,Betonicine,7281,Cyano
211221_Smp_8501_C_pos,Betonicine,21217,Cyano
211221_Smp_8501_D_pos,Betonicine,NA,Cyano
211221_Smp_As9601_A_pos,Betonicine,5730,Cyano
211221_Smp_As9601_B_pos,Betonicine,3307,Cyano
211221_Smp_As9601_C_pos,Betonicine,5641,Cyano
211221_Smp_MED4_D_pos,Betonicine,NA,Cyano
211221_Smp_MED4_E_pos,Betonicine,13770,Cyano
211221_Smp_MED4_F_pos,Betonicine,34522,Cyano
211221_Smp_Nat_A_pos,Betonicine,9541,Cyano
211221_Smp_Nat_B_pos,Betonicine,17839,Cyano
211221_Smp_Nat_C_pos,Betonicine,4439,Cyano
211221_Std_4uMStdsMix1InH2O_1,Dimethylsulfonioacetate,NA,Cyano
211221_Std_4uMStdsMix1InH2O_2,Dimethylsulfonioacetate,NA,Cyano
211221_Std_4uMStdsMix1InMatrix_1,Dimethylsulfonioacetate,NA,Cyano
211221_Std_4uMStdsMix1InMatrix_2,Dimethylsulfonioacetate,NA,Cyano
211221_Std_4uMStdsMix2InH2O_1,Dimethylsulfonioacetate,570809152,Cyano
211221_Std_4uMStdsMix2InH2O_2,Dimethylsulfonioacetate,686121088,Cyano
211221_Std_4uMStdsMix2InMatrix_1,Dimethylsulfonioacetate,521967744,Cyano
211221_Std_4uMStdsMix2InMatrix_2,Dimethylsulfonioacetate,578744832,Cyano
