Molecule List Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Molecule List
HILIC-Pos_Standards,220623_Smp_MU15_B,Butyrylcarnitine,4.66,247145,0,13379,-0.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_C,Butyrylcarnitine,4.64,256763,0,11253,0.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_A,Butyrylcarnitine,4.64,345810,0,13139,-0.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_B,Butyrylcarnitine,4.53,233469,0,11885,-0.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_C,Butyrylcarnitine,4.27,226248,0,10398,-0.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_A,Butyrylcarnitine,4.84,183301,0,8640,-0.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_B,Butyrylcarnitine,4.5,294464,0,13597,-0.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_A,Butyrylcarnitine,4.05,194213,0,10949,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_B,Butyrylcarnitine,4.35,200564,0,10468,-0.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_C,Butyrylcarnitine,4.67,187913,0,10269,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_A,Butyrylcarnitine,4.28,258280,0,12023,-1.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_B,Butyrylcarnitine,4.27,265481,0,11519,-0.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_C,Butyrylcarnitine,4.69,247445,0,12807,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_A,Butyrylcarnitine,4.5,216130,0,10295,-1.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_B,Butyrylcarnitine,4.38,216239,0,10850,-0.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_C,Butyrylcarnitine,4.5,286676,0,11860,-0.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_A,Butyrylcarnitine,4.66,262228,0,15725,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_B,Butyrylcarnitine,4.13,230585,0,14095,-0.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_C,Butyrylcarnitine,4.56,180304,0,14292,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_A,Butyrylcarnitine,4.28,248621,0,14810,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_B,Butyrylcarnitine,4.19,312760,0,12918,-0.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_C,Butyrylcarnitine,4.36,141159,0,10910,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_A,Butyrylcarnitine,4,341549,0,12709,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_B,Butyrylcarnitine,4.69,264347,0,18395,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_C,Butyrylcarnitine,4.41,199442,0,13273,-0.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_A,Butyrylcarnitine,4.69,337085,0,13590,-1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_B,Butyrylcarnitine,4.44,188788,0,11923,-0.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_C,Butyrylcarnitine,4.67,181626,0,10872,-0.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_A,Butyrylcarnitine,4.87,200094,0,11899,-0.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_B,Butyrylcarnitine,4.53,468704,0,14496,-1.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_C,Butyrylcarnitine,3.91,299796,0,10869,-0.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_1,Carnitine,9.8,546075072,5912044,35439316,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_2,Carnitine,9.75,662842240,8783753,40680996,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_1,Carnitine,9.8,305889792,4151622,19761754,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_2,Carnitine,9.81,621438336,6345399,36525620,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_1,Carnitine,9.8,64850636,0,4158952,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_2,Carnitine,9.75,113272680,367870,6843813,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_1,Carnitine,9.78,71943056,0,4811757,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_2,Carnitine,9.78,116273296,0,7190746,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_1,Carnitine,9.86,2362896,0,126961,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_2,Carnitine,9.87,2969749,0,142624,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full1,Carnitine,9.85,4658810,0,249248,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full2,Carnitine,9.93,4319979,0,247776,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full3,Carnitine,9.85,5277334,0,263999,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half1,Carnitine,9.89,1860749,0,100814,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half2,Carnitine,9.9,2218546,0,106979,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half3,Carnitine,9.85,2749284,0,137777,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_A,Carnitine,10.02,0,0,0,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_B,Carnitine,9.94,5371,0,4423,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_C,Carnitine,9.91,22159,5907,7117,-3.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_A,Carnitine,9.77,247265,0,20847,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_B,Carnitine,9.71,65153,0,11886,-1.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_C,Carnitine,9.99,12169,0,3461,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_A,Carnitine,9.71,34657,0,4472,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_B,Carnitine,9.66,35189,0,6723,-1.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_C,Carnitine,9.75,44883,0,9807,-1.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_A,Carnitine,9.8,28132,0,7489,-1.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_B,Carnitine,9.86,48364,0,9493,-1.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_C,Carnitine,9.79,574849,0,35078,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_1,Carnitine,9.79,228375,0,20735,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_2,Carnitine,9.79,259452,0,20065,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_3,Carnitine,9.79,209720,0,19084,-3.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_4,Carnitine,9.75,74657,0,9764,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_5,Carnitine,9.75,278232,0,21215,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_6,Carnitine,9.77,623045,0,40659,-3.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_A,Carnitine,9.8,1193195,0,66322,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_B,Carnitine,9.77,449444,0,26561,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_C,Carnitine,9.77,576876,0,27908,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_A,Carnitine,9.83,4876398,0,254209,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_B,Carnitine,9.89,7698547,17575,421695,-3.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_C,Carnitine,9.85,8540193,0,441128,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_A,Carnitine,9.8,3981965,0,225368,-3.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_B,Carnitine,9.8,7577930,0,440346,-3.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_C,Carnitine,9.85,5875650,0,325824,-1.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_A,Carnitine,9.83,69027608,1716178,4041762,-3.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_B,Carnitine,9.93,14156512,0,711458,-4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_C,Carnitine,9.88,55917344,521947,2943342,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_A,Carnitine,9.85,2520634,0,144395,-2.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_B,Carnitine,9.91,2330926,0,132876,-1.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_C,Carnitine,9.83,2214435,0,116688,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_A,Carnitine,9.88,6056374,0,315426,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_B,Carnitine,9.88,4409317,0,237605,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_C,Carnitine,9.83,1702070,0,102292,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_A,Carnitine,9.8,808786,0,43741,-3.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_B,Carnitine,9.86,3839873,0,200079,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_C,Carnitine,9.83,1324546,0,85755,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_A,Carnitine,9.83,3552232,0,201001,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_B,Carnitine,9.8,2817463,0,147651,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_C,Carnitine,9.88,3093896,0,165988,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_A,Carnitine,9.82,1756805,0,94127,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_B,Carnitine,9.82,2120048,0,129213,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_A,Carnitine,9.85,863670,0,51148,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_B,Carnitine,9.8,838828,0,52411,-2.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_C,Carnitine,9.8,1037613,0,64649,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_A,Carnitine,9.85,513546,0,34233,-2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_B,Carnitine,9.86,760425,0,45781,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_C,Carnitine,9.8,1252727,0,66765,-3.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_A,Carnitine,9.77,729570,0,37015,-2.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_B,Carnitine,9.83,928367,0,51744,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_C,Carnitine,9.79,858273,0,44463,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_A,Carnitine,9.83,593343,0,37396,-3.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_B,Carnitine,9.82,553716,0,35219,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_C,Carnitine,9.83,961625,0,53167,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_A,Carnitine,9.8,887661,0,47834,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_B,Carnitine,9.86,1285118,0,79616,-2.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_C,Carnitine,9.83,994016,0,52952,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_A,Carnitine,9.82,848255,0,47738,-3.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_B,Carnitine,9.83,991847,0,57168,-4.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_C,Carnitine,9.8,1135071,0,57725,-2.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_A,Carnitine,9.8,4148573,0,234290,-3.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_B,Carnitine,9.82,2264967,0,117413,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_C,Carnitine,9.8,1964733,0,104838,-2.5,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_A,Carnitine,9.82,2002053,0,109049,-2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_B,Carnitine,9.82,2354786,0,120766,-3.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_C,Carnitine,9.85,2981737,0,154229,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_1,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_2,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_1,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_2,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_1,Carnosine,11.88,183142288,0,11821638,-3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InH2O_2,Carnosine,11.43,243976640,2431235,13232680,-1.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_1,Carnosine,11.85,205669392,0,13528109,-2.6,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix2InMatrix_2,Carnosine,11.4,266743968,2737304,14344295,-2.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_1,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_H2OinMatrix_2,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full1,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full2,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Full3,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half1,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half2,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Poo_TruePooG3-CXSPE_Half3,Carnosine,10.16,5891,0,3265,-5.4,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk1_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_B,Carnosine,10.76,5864,0,5530,-1.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk2_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk3_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_A,Carnosine,11.03,5733,0,5294,-10.7,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_CXSPE_Blk4_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_1,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_2,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_3,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_4,Carnosine,9.97,5033,0,3264,-6.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_5,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MQBlk_6,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU1_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU10_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_B,Carnosine,9.97,6991,0,3998,-6.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU11_C,Carnosine,10.14,5137,0,4051,2.1,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU12_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU13_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_A,Carnosine,9.49,5271,0,3660,-4.3,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU14_C,Carnosine,9.52,7421,0,7673,-11.8,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU15_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU16_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU17_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_B,Carnosine,10.22,5640,0,5161,-1.9,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU2_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU3_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU4_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_B,Carnosine,10.02,8918,0,6256,-11.2,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU5_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU6_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU7_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU8_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_A,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_B,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Smp_MU9_C,Carnosine,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_1,Chitobiose,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InH2O_2,Chitobiose,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_1,Chitobiose,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
HILIC-Pos_Standards,220623_Std_4uMStdsMix1InMatrix_2,Chitobiose,#N/A,#N/A,#N/A,#N/A,#N/A,HILIC-Pos_Standards
