Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM
HILIC-Pos_Standards,220602_Std_4uMStdsMix1InH2O_2,Ectoine,9.49,1910383,0,122545,-2.9
HILIC-Pos_Standards,220602_Std_4uMStdsMix1InMatrix_1,Ectoine,9.49,2113839,0,127720,-3.6
HILIC-Pos_Standards,220602_Std_4uMStdsMix1InMatrix_2,Ectoine,9.52,2577308,0,135416,-2.2
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InH2O_1,Ectoine,9.52,5207927296,57162164,393599232,-4.1
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InH2O_2,Ectoine,9.48,6945117184,65123644,408153792,-3.2
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InMatrix_1,Ectoine,9.52,5934544384,66575316,445800032,-4.4
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InMatrix_2,Ectoine,9.49,6981806080,70905128,406152480,-3.1
HILIC-Pos_Standards,220602_Std_H2OinMatrix_1,Ectoine,9.32,372860,101794,22657,-3.5
HILIC-Pos_Standards,220602_Std_H2OinMatrix_2,Ectoine,9.38,998674,279066,36520,-3
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk1_A,Ectoine,9.31,313107,0,16101,-2.9
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk1_B,Ectoine,9.35,97236,0,14452,-2.3
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk1_C,Ectoine,9.43,340021,0,21385,-3.1
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk2_A,Ectoine,9.27,273437,0,19850,-3
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk2_B,Ectoine,9.2,156511,0,14513,-3.5
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk2_C,Ectoine,9.41,476072,0,20208,-3.8
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk3_A,Ectoine,9.55,636656,0,26825,-3.3
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk3_B,Ectoine,9.43,923209,0,33426,-4.4
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk3_C,Ectoine,9.3,433389,0,23495,-2.8
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk4_A,Ectoine,9.4,209284,0,11752,-2.7
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk4_B,Ectoine,9.46,42658,0,8132,-2.4
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk4_C,Ectoine,9.44,477989,0,24781,-3.4
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk5_A,Ectoine,9.21,372682,0,25299,-2.9
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk5_B,Ectoine,9.32,181569,0,15747,-3.9
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk5_C,Ectoine,9.32,317150,0,15633,-3.3
HILIC-Pos_Standards,220602_Smp_KM1906_GBT_F2_T0_A,Ectoine,9.17,347797,159841,25228,-3
HILIC-Pos_Standards,220602_Smp_KM1906_GBT_F2_T0_B,Ectoine,9.46,1389590,0,60859,-3.1
HILIC-Pos_Standards,220602_Smp_KM1906_GBT_F2_T0_C,Ectoine,9.48,3626235,0,197087,-3.3
HILIC-Pos_Standards,220602_Smp_KM1906_GBTK1_0nM_A,Ectoine,9.23,799736,152609,32574,-3.4
HILIC-Pos_Standards,220602_Smp_KM1906_GBTK1_0nM_B,Ectoine,9.27,3402323,45133,149396,-3
HILIC-Pos_Standards,220602_Smp_KM1906_GBTK1_0nM_C,Ectoine,9.23,2682536,207486,127066,-3
HILIC-Pos_Standards,220602_Smp_TN397_CXC_Blk_A,Ectoine,9.51,1552525,0,99958,-4.7
HILIC-Pos_Standards,220602_Smp_TN397_CXC_Blk_B,Ectoine,9.21,77098,2795,15745,-2.5
HILIC-Pos_Standards,220602_Smp_TN397_CXC_Blk_C,Ectoine,9.29,311731,0,30357,-3.2
HILIC-Pos_Standards,220602_Smp_TN397_MQBlk1_A,Ectoine,9.44,457509,0,23737,-2.7
HILIC-Pos_Standards,220602_Smp_TN397_MQBlk1_B,Ectoine,9.27,1330766,0,73432,-4.1
HILIC-Pos_Standards,220602_Smp_TN397_MQBlk1_C,Ectoine,9.18,56639,0,11215,-3
HILIC-Pos_Standards,220602_Smp_TN397_MQBlkF_A,Ectoine,9.32,2118698,0,97145,-3.4
HILIC-Pos_Standards,220602_Smp_TN397_MQBlkF_B,Ectoine,9.49,489225,0,29470,-3
HILIC-Pos_Standards,220602_Smp_TN397_MQBlkF_C,Ectoine,9.3,1006148,0,56554,-3
HILIC-Pos_Standards,220602_Smp_TN397_S1_U_A,Ectoine,9.18,328496,0,18797,-3.5
HILIC-Pos_Standards,220602_Smp_TN397_S1_U_B,Ectoine,9.23,87849,13066,15783,-3.3
HILIC-Pos_Standards,220602_Smp_TN397_S1_U_C,Ectoine,9.43,615246,30593,32854,-2.8
HILIC-Pos_Standards,220602_Smp_TN397_S10_U_A,Ectoine,9.49,3209486,0,196002,-3.6
HILIC-Pos_Standards,220602_Smp_TN397_S10_U_B,Ectoine,9.52,1803500,0,97863,-3.9
HILIC-Pos_Standards,220602_Smp_TN397_S10_U_C,Ectoine,9.48,1780201,53353,86450,-4.2
HILIC-Pos_Standards,220602_Smp_TN397_S11_1800_U_A,Ectoine,9.54,1314389,0,75878,-3.4
HILIC-Pos_Standards,220602_Smp_TN397_S11_1800_U_B,Ectoine,9.51,1232197,356523,62746,-3.7
HILIC-Pos_Standards,220602_Smp_TN397_S11_1800_U_C,Ectoine,9.48,1622450,129949,117003,-3
HILIC-Pos_Standards,220602_Smp_TN397_S11_600_U_A,Ectoine,9.51,1785104,28095,105577,-3.4
HILIC-Pos_Standards,220602_Smp_TN397_S11_600_U_B,Ectoine,9.46,2491664,145662,135663,-3.3
HILIC-Pos_Standards,220602_Smp_TN397_S11_600_U_C,Ectoine,9.49,1556784,85075,86258,-4
HILIC-Pos_Standards,220602_Smp_TN397_S12_1800_U_A,Ectoine,8.7,453857,490820,34173,-3.6
HILIC-Pos_Standards,220602_Smp_TN397_S12_1800_U_B,Ectoine,9.51,2005464,10447,121788,-3.1
HILIC-Pos_Standards,220602_Smp_TN397_S12_1800_U_C,Ectoine,9.52,2034514,390194,112362,-2.6
HILIC-Pos_Standards,220602_Smp_TN397_S12_600_U_A,Ectoine,9.48,1901438,228980,115547,-2.6
HILIC-Pos_Standards,220602_Smp_TN397_S12_600_U_B,Ectoine,9.49,2527125,41191,108010,-3.3
HILIC-Pos_Standards,220602_Smp_TN397_S12_600_U_C,Ectoine,9.54,1609165,62365,72848,-3.8
HILIC-Pos_Standards,220602_Smp_TN397_S12_800_U_A,Ectoine,9.47,2299506,59302,135083,-3.8
HILIC-Pos_Standards,220602_Smp_TN397_S12_800_U_B,Ectoine,9.54,2195921,0,105325,-3.4
HILIC-Pos_Standards,220602_Smp_TN397_S12_800_U_C,Ectoine,9.46,1278761,0,73252,-3.3
HILIC-Pos_Standards,220602_Smp_TN397_S13_1800_U_A,Ectoine,9.52,2285333,75146,108240,-3
HILIC-Pos_Standards,220602_Smp_TN397_S13_1800_U_B,Ectoine,9.51,3309946,12176,130871,-3.5
HILIC-Pos_Standards,220602_Smp_TN397_S13_1800_U_C,Ectoine,9.51,2013342,120726,95807,-2.8
HILIC-Pos_Standards,220602_Smp_TN397_S14_U_A,Ectoine,9.49,1798079,28082,90130,-3.4
HILIC-Pos_Standards,220602_Smp_TN397_S14_U_B,Ectoine,9.48,1436317,524630,88225,-3.9
HILIC-Pos_Standards,220602_Smp_TN397_S14_U_C,Ectoine,9.44,1654259,0,82006,-3.3
HILIC-Pos_Standards,220602_Smp_TN397_S15_U_A,Ectoine,9.43,1556688,0,75919,-3.3
HILIC-Pos_Standards,220602_Smp_TN397_S15_U_B,Ectoine,8.7,520466,79671,21321,-3.1
HILIC-Pos_Standards,220602_Smp_TN397_S15_U_C,Ectoine,9.51,1598124,0,76064,-3.4
HILIC-Pos_Standards,220602_Smp_TN397_S16_U_A,Ectoine,9.54,1213752,58984,65717,-4.1
HILIC-Pos_Standards,220602_Smp_TN397_S16_U_B,Ectoine,9.46,1385159,55583,57479,-3.4
HILIC-Pos_Standards,220602_Smp_TN397_S16_U_C,Ectoine,9.26,180512,0,20487,-3.1
HILIC-Pos_Standards,220602_Smp_TN397_S17_U_A,Ectoine,9.54,810184,0,43091,-4.1
HILIC-Pos_Standards,220602_Smp_TN397_S17_U_B,Ectoine,9.52,878201,0,48102,-3.3
HILIC-Pos_Standards,220602_Smp_TN397_S17_U_C,Ectoine,9.48,958988,0,52178,-2.8
HILIC-Pos_Standards,220602_Smp_TN397_S2_U_A,Ectoine,9.21,386678,0,31315,-3
HILIC-Pos_Standards,220602_Smp_TN397_S2_U_B,Ectoine,9.26,775505,0,34003,-3.4
HILIC-Pos_Standards,220602_Smp_TN397_S2_U_C,Ectoine,9.23,183023,0,19240,-3.1
HILIC-Pos_Standards,220602_Smp_TN397_S3_U_A,Ectoine,9.47,1155983,114176,43089,-3.6
HILIC-Pos_Standards,220602_Smp_TN397_S3_U_B,Ectoine,9.15,575969,257564,32087,-2.5
HILIC-Pos_Standards,220602_Smp_TN397_S3_U_C,Ectoine,9.49,915666,568285,42364,-3.8
HILIC-Pos_Standards,220602_Std_4uMStdsMix1InH2O_1,Ergothioneine,11.03,121100312,1580796,9404132,-2.3
HILIC-Pos_Standards,220602_Std_4uMStdsMix1InH2O_2,Ergothioneine,11.04,159828912,1790075,9600926,-1.7
HILIC-Pos_Standards,220602_Std_4uMStdsMix1InMatrix_1,Ergothioneine,11.05,105857112,1264763,7593880,-2.7
HILIC-Pos_Standards,220602_Std_4uMStdsMix1InMatrix_2,Ergothioneine,11.01,135318624,1136275,8283902,-1.3
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InH2O_1,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InH2O_2,Ergothioneine,10.87,10645,0,11432,-1.2
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InMatrix_1,Ergothioneine,11.62,10923,0,7751,-0.5
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InMatrix_2,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Std_H2OinMatrix_1,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Std_H2OinMatrix_2,Ergothioneine,10.58,6065,0,4186,-0.6
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk1_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk1_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk1_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk2_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk2_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk2_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk3_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk3_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk3_C,Ergothioneine,11.28,5002,0,4789,0
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk4_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk4_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk4_C,Ergothioneine,11.13,5776,0,3441,-1.2
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk5_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk5_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk5_C,Ergothioneine,11.02,5915,0,5456,0.3
HILIC-Pos_Standards,220602_Smp_KM1906_GBT_F2_T0_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_KM1906_GBT_F2_T0_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_KM1906_GBT_F2_T0_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_KM1906_GBTK1_0nM_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_KM1906_GBTK1_0nM_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_KM1906_GBTK1_0nM_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_CXC_Blk_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_CXC_Blk_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_CXC_Blk_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlk1_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlk1_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlk1_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlkF_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlkF_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlkF_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S1_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S1_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S1_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S10_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S10_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S10_U_C,Ergothioneine,10.96,5901,0,6285,0
HILIC-Pos_Standards,220602_Smp_TN397_S11_1800_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S11_1800_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S11_1800_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S11_600_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S11_600_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S11_600_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_1800_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_1800_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_1800_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_600_U_A,Ergothioneine,10.65,5052,0,4428,0
HILIC-Pos_Standards,220602_Smp_TN397_S12_600_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_600_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_800_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_800_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_800_U_C,Ergothioneine,12.02,4862,0,4148,-0.8
HILIC-Pos_Standards,220602_Smp_TN397_S13_1800_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S13_1800_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S13_1800_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S14_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S14_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S14_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S15_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S15_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S15_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S16_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S16_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S16_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S17_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S17_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S17_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S2_U_A,Ergothioneine,11.89,6610,0,5475,-2.3
HILIC-Pos_Standards,220602_Smp_TN397_S2_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S2_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S3_U_A,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S3_U_B,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S3_U_C,Ergothioneine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Std_4uMStdsMix1InH2O_1,Glucosamine,10.43,36575488,2078,2021477,-3.2
HILIC-Pos_Standards,220602_Std_4uMStdsMix1InH2O_2,Glucosamine,10.1,72478056,743344,3502775,-2.4
HILIC-Pos_Standards,220602_Std_4uMStdsMix1InMatrix_1,Glucosamine,10.45,29206774,0,1593396,-3.4
HILIC-Pos_Standards,220602_Std_4uMStdsMix1InMatrix_2,Glucosamine,10.11,69119808,297179,3291321,-2
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InH2O_1,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InH2O_2,Glucosamine,10.16,23837,0,10225,-0.8
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InMatrix_1,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Std_4uMStdsMix2InMatrix_2,Glucosamine,10.13,29590,0,8829,-2.5
HILIC-Pos_Standards,220602_Std_H2OinMatrix_1,Glucosamine,9.92,7026,0,7474,-1.8
HILIC-Pos_Standards,220602_Std_H2OinMatrix_2,Glucosamine,10.82,6353,0,5160,-0.7
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk1_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk1_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk1_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk2_A,Glucosamine,8.98,18147,0,6373,-0.8
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk2_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk2_C,Glucosamine,10.93,4726,0,4490,-0.6
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk3_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk3_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk3_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk4_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk4_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk4_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk5_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk5_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_CXSPE_Blk5_C,Glucosamine,8.98,5625,0,5838,-2
HILIC-Pos_Standards,220602_Smp_KM1906_GBT_F2_T0_A,Glucosamine,10.59,4789,0,3531,-4.4
HILIC-Pos_Standards,220602_Smp_KM1906_GBT_F2_T0_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_KM1906_GBT_F2_T0_C,Glucosamine,10.81,4779,0,2948,2
HILIC-Pos_Standards,220602_Smp_KM1906_GBTK1_0nM_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_KM1906_GBTK1_0nM_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_KM1906_GBTK1_0nM_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_CXC_Blk_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_CXC_Blk_B,Glucosamine,9.35,4781,0,4627,2
HILIC-Pos_Standards,220602_Smp_TN397_CXC_Blk_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlk1_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlk1_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlk1_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlkF_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlkF_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_MQBlkF_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S1_U_A,Glucosamine,10.08,9235,0,3151,-0.9
HILIC-Pos_Standards,220602_Smp_TN397_S1_U_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S1_U_C,Glucosamine,9.52,6044,0,4456,-0.2
HILIC-Pos_Standards,220602_Smp_TN397_S10_U_A,Glucosamine,9.12,26774,0,9624,-2.5
HILIC-Pos_Standards,220602_Smp_TN397_S10_U_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S10_U_C,Glucosamine,9.15,11624,0,5005,-1.2
HILIC-Pos_Standards,220602_Smp_TN397_S11_1800_U_A,Glucosamine,10.42,5096,0,3604,-1.8
HILIC-Pos_Standards,220602_Smp_TN397_S11_1800_U_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S11_1800_U_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S11_600_U_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S11_600_U_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S11_600_U_C,Glucosamine,10.28,5038,0,4650,-0.2
HILIC-Pos_Standards,220602_Smp_TN397_S12_1800_U_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_1800_U_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_1800_U_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_600_U_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_600_U_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_600_U_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_800_U_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_800_U_B,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S12_800_U_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S13_1800_U_A,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220602_Smp_TN397_S13_1800_U_B,Glucosamine,10.49,4512,0,4039,-3.1
HILIC-Pos_Standards,220602_Smp_TN397_S13_1800_U_C,Glucosamine,#N/A,#N/A,#N/A,#N/A,#N/A
