Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM
HILIC-Pos_Standards,220902_Smp_FilterBlk2,Cytidine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220902_Smp_FilterBlk3,Cytidine,8.24,19728,0,15883,-0.6
HILIC-Pos_Standards,220902_Smp_FilterBlk4,Cytidine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220902_Smp_TN397_DFBlk1_A,Cytidine,8.17,35398,0,27923,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_DFBlk1_B,Cytidine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220902_Smp_TN397_DFBlk1_C,Cytidine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220902_Smp_TN397_MQBlk1_A,Cytidine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220902_Smp_TN397_MQBlk1_B,Cytidine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220902_Smp_TN397_MQBlk1_C,Cytidine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220902_Smp_TN397_S1_U_A,Cytidine,8.29,2705538,0,193084,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S1_U_B,Cytidine,8.2,609342,0,78145,-0.3
HILIC-Pos_Standards,220902_Smp_TN397_S1_U_C,Cytidine,8.21,1870532,0,136697,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S2_U_A,Cytidine,8.2,4266455,0,223809,-0.5
HILIC-Pos_Standards,220902_Smp_TN397_S2_U_B,Cytidine,8.15,6485625,0,349228,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S2_U_C,Cytidine,8.2,4401821,0,265678,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S3_U_A,Cytidine,8.24,1350144,0,90476,-1.5
HILIC-Pos_Standards,220902_Smp_TN397_S3_U_B,Cytidine,8.2,1612466,0,99337,-1.4
HILIC-Pos_Standards,220902_Smp_TN397_S3_U_C,Cytidine,8.26,2470271,0,144489,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S4_2400_U_A,Cytidine,8.27,3745784,0,227125,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S4_2400_U_B,Cytidine,8.24,1235996,0,86037,-1
HILIC-Pos_Standards,220902_Smp_TN397_S4_2400_U_C,Cytidine,8.15,2481790,0,144945,-1
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_600_A,Cytidine,8.26,1832483,0,117011,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_600_B,Cytidine,8.17,2559074,0,171360,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_600_C,Cytidine,8.18,4064971,0,249953,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_1800_A,Cytidine,8.23,2053555,0,137847,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_1800_B,Cytidine,8.23,910847,0,104879,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_1800_C,Cytidine,8.16,2456911,0,144062,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S6_U_A,Cytidine,8.18,4840017,0,280952,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S6_U_B,Cytidine,8.18,3195564,0,199213,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S6_U_C,Cytidine,8.19,3570582,0,224110,-0.3
HILIC-Pos_Standards,220902_Smp_TN397_S7_600_U_A,Cytidine,8.26,3515008,0,210992,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S7_600_U_B,Cytidine,8.18,2954848,0,171300,-1.4
HILIC-Pos_Standards,220902_Smp_TN397_S7_600_U_C,Cytidine,8.21,4751136,0,238547,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S7_1800_U_A,Cytidine,8.23,3138867,0,192011,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S7_1800_U_B,Cytidine,8.16,5746755,0,310266,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S7_1800_U_C,Cytidine,8.22,3255617,0,197145,-1.4
HILIC-Pos_Standards,220902_Smp_TN397_S8_U_A,Cytidine,8.2,3689285,0,248320,-1
HILIC-Pos_Standards,220902_Smp_TN397_S8_U_B,Cytidine,8.25,2837115,0,211482,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S8_U_C,Cytidine,8.21,3426380,0,219932,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S9_600_U_A,Cytidine,8.21,8854871,0,446192,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S9_600_U_B,Cytidine,8.2,6336776,0,341596,-1.5
HILIC-Pos_Standards,220902_Smp_TN397_S9_600_U_C,Cytidine,8.23,6011045,0,388486,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S9_1800_U_A,Cytidine,8.56,589502,0,69392,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S9_1800_U_B,Cytidine,8.25,12836992,0,602214,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S9_1800_U_C,Cytidine,8.2,13313056,0,744892,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S9_BB_A,Cytidine,8.23,27320726,0,1412162,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S9_BB_B,Cytidine,8.2,20159988,0,1069416,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S10_U_A,Cytidine,8.23,7370130,0,408950,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S10_U_B,Cytidine,8.24,7833247,0,396903,-1
HILIC-Pos_Standards,220902_Smp_TN397_S10_U_C,Cytidine,8.2,3710145,0,240043,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S11_600_U_A,Cytidine,8.23,7321217,0,393028,-1
HILIC-Pos_Standards,220902_Smp_TN397_S11_600_U_B,Cytidine,8.26,7037936,0,409631,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S11_1800_U_A,Cytidine,8.29,11640862,0,622792,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S11_1800_U_B,Cytidine,8.18,12859296,0,650929,-1.3
HILIC-Pos_Standards,220902_Smp_TN397_S11_1800_U_C,Cytidine,8.2,9860879,0,572967,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S12_600_U_A,Cytidine,8.19,7852752,0,486571,-1
HILIC-Pos_Standards,220902_Smp_TN397_S12_600_U_B,Cytidine,8.21,4477147,0,291133,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S12_600_U_C,Cytidine,8.23,11133078,0,619963,-1
HILIC-Pos_Standards,220902_Smp_TN397_S12_800_U_A,Cytidine,8.2,10192207,0,552695,-1
HILIC-Pos_Standards,220902_Smp_TN397_S12_800_U_B,Cytidine,8.18,17221710,0,896268,-1
HILIC-Pos_Standards,220902_Smp_TN397_S12_800_U_C,Cytidine,8.21,13514198,0,707102,-1.5
HILIC-Pos_Standards,220902_Smp_TN397_S12_1800_U_A,Cytidine,8.21,6714660,0,412973,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S12_1800_U_B,Cytidine,8.28,11120413,0,574704,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S12_1800_U_C,Cytidine,8.23,16107100,0,809499,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S12_Blk_A,Cytidine,8.19,260239,0,47271,-1.4
HILIC-Pos_Standards,220902_Smp_TN397_S12_Blk_B,Cytidine,8.24,1339204,0,96895,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S12_Blk_C,Cytidine,8.21,517267,0,57338,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S13_1800_U_A,Cytidine,8.23,21775402,0,1060000,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S13_1800_U_B,Cytidine,8.2,12723461,0,645188,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S13_1800_U_C,Cytidine,8.21,11708888,0,573496,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S14_U_A,Cytidine,8.18,4513695,0,274240,-1.6
HILIC-Pos_Standards,220902_Smp_TN397_S14_U_B,Cytidine,8.21,6545755,0,400012,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S14_U_C,Cytidine,8.22,4973075,0,320196,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S15_U_A,Cytidine,8.18,8304311,0,429032,-0.4
HILIC-Pos_Standards,220902_Smp_TN397_S15_U_B,Cytidine,8.23,3904160,0,233928,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S15_U_C,Cytidine,8.16,5403533,0,320784,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S16_U_A,Cytidine,8.21,969378,0,117477,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S16_U_B,Cytidine,8.16,3648528,0,237010,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S16_U_C,Cytidine,8.53,250625,0,48615,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S17_U_A,Cytidine,8.21,3543139,0,218529,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S17_U_B,Cytidine,8.17,3936592,0,242273,-1.5
HILIC-Pos_Standards,220902_Smp_TN397_S17_U_C,Cytidine,8.13,2926390,0,181708,-1.4
HILIC-Pos_Standards,220902_Smp_TN397_S18_U_A,Cytidine,8.24,2259485,0,144376,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S18_U_B,Cytidine,8.2,2689391,0,197089,-1.4
HILIC-Pos_Standards,220902_Smp_TN397_S18_U_C,Cytidine,8.21,3298270,0,194375,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_U1_A,Cytidine,8.21,17729830,0,936643,-1.4
HILIC-Pos_Standards,220902_Smp_TN397_U1_B,Cytidine,8.17,8799775,0,469011,-0.5
HILIC-Pos_Standards,220902_Smp_TN397_U1_C,Cytidine,8.21,14252220,0,802452,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_U2_A,Cytidine,8.24,8532438,0,459210,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_U2_B,Cytidine,8.22,6489615,0,381216,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_U2_C,Cytidine,8.18,12672006,0,612011,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_U3_A,Cytidine,8.21,12126754,0,642510,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_U3_B,Cytidine,8.2,11417589,0,614129,-1
HILIC-Pos_Standards,220902_Smp_TN397_U3_C,Cytidine,8.24,4591196,0,270079,-1.9
HILIC-Pos_Standards,220902_Smp_TN397_U4_A,Cytidine,8.24,11635345,0,642612,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_U4_B,Cytidine,8.46,2433395,0,141364,1
HILIC-Pos_Standards,220902_Smp_TN397_U4_C,Cytidine,8.23,10602853,0,525859,-1.5
HILIC-Pos_Standards,220902_Smp_TN397_U5_A,Cytidine,8.19,4237979,0,266604,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_U5_B,Cytidine,8.14,3905649,0,214964,-1.4
HILIC-Pos_Standards,220902_Smp_TN397_U5_C,Cytidine,8.3,784915,0,64228,-0.5
HILIC-Pos_Standards,220902_Smp_TN397_U6_A,Cytidine,8.2,2989124,0,188540,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_U6_B,Cytidine,8.26,3293590,0,181432,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_U6_C,Cytidine,8.2,3617760,0,234113,-1
HILIC-Pos_Standards,220902_Smp_TN397_U7_A,Cytidine,8.22,2873055,0,181025,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_U7_B,Cytidine,8.2,2296897,0,165311,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_U7_C,Cytidine,8.21,2649865,0,161741,-1
HILIC-Pos_Standards,220902_Smp_TN397_U8_BB,Cytidine,8.16,7746803,0,436042,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_U9_A,Cytidine,8.23,8433848,0,448270,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_U9_B,Cytidine,8.18,6242042,0,387309,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_U9_C,Cytidine,8.23,5207006,0,313416,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_U10_A,Cytidine,8.15,6008697,0,327841,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_U10_B,Cytidine,8.2,11583044,0,637903,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_U10_C,Cytidine,8.26,6854272,0,393994,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_U11_A,Cytidine,8.18,14709719,0,801012,-1.4
HILIC-Pos_Standards,220902_Smp_TN397_U11_B,Cytidine,8.24,19123356,0,1027529,-1.5
HILIC-Pos_Standards,220902_Smp_TN397_U11_C,Cytidine,8.22,20922774,0,1133287,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_U12_A,Cytidine,8.23,22442648,0,1125219,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_U12_B,Cytidine,8.21,19229196,0,943095,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_U12_C,Cytidine,8.25,20733104,0,965514,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_U13_A,Cytidine,8.22,10965438,0,482848,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_U13_B,Cytidine,8.27,15145524,0,783334,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_U13_C,Cytidine,8.2,10736867,0,555409,-0.6
HILIC-Pos_Standards,220902_Std_4uMStdsMix1InH2O_1,Cytidine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220902_Std_4uMStdsMix1InH2O_2,Cytidine,#N/A,#N/A,#N/A,#N/A,#N/A
HILIC-Pos_Standards,220902_Std_4uMStdsMix1InMatrix_1,Cytidine,8.22,3948585,0,223239,-0.7
HILIC-Pos_Standards,220902_Std_4uMStdsMix1InMatrix_2,Cytidine,8.24,7454789,0,430246,-0.8
HILIC-Pos_Standards,220902_Std_4uMStdsMix2InH2O_1,Cytidine,8.26,253968352,2550417,12369872,-1.4
HILIC-Pos_Standards,220902_Std_4uMStdsMix2InH2O_2,Cytidine,8.22,357758560,5805299,18227132,-1.3
HILIC-Pos_Standards,220902_Std_4uMStdsMix2InMatrix_1,Cytidine,8.24,219144352,3352414,10277509,-1.4
HILIC-Pos_Standards,220902_Std_4uMStdsMix2InMatrix_2,Cytidine,8.19,376942464,4464360,19734638,-1.1
HILIC-Pos_Standards,220902_Std_H2OinMatrix_1,Cytidine,8.58,110494,0,42507,-0.3
HILIC-Pos_Standards,220902_Std_H2OinMatrix_2,Cytidine,8.21,7573312,0,412519,-1.2
HILIC-Pos_Standards,220902_Poo_TruePooG4_Full1,Cytosine,7.04,106648896,0,2839766,-0.9
HILIC-Pos_Standards,220902_Poo_TruePooG4_Full2,Cytosine,7,114668352,0,3033422,-0.6
HILIC-Pos_Standards,220902_Poo_TruePooG4_Full3,Cytosine,7.03,140131504,73977,3775172,-0.7
HILIC-Pos_Standards,220902_Poo_TruePooG4_Full4,Cytosine,7.01,131591384,0,3730108,-1.2
HILIC-Pos_Standards,220902_Poo_TruePooG4_Half1,Cytosine,6.98,26087100,1951565,1467380,-0.4
HILIC-Pos_Standards,220902_Poo_TruePooG4_Half2,Cytosine,6.98,53126804,5103642,1522697,-0.6
HILIC-Pos_Standards,220902_Poo_TruePooG4_Half3,Cytosine,7.03,65749296,0,1827108,-0.5
HILIC-Pos_Standards,220902_Poo_TruePooG4_Half4,Cytosine,7.01,63099220,5816816,1934812,-0.8
HILIC-Pos_Standards,220902_Smp_FilterBlk1,Cytosine,7.43,538863,0,97987,-0.2
HILIC-Pos_Standards,220902_Smp_FilterBlk2,Cytosine,7.49,696336,0,76295,-0.8
HILIC-Pos_Standards,220902_Smp_FilterBlk3,Cytosine,7.24,1148884,14215,124187,-0.9
HILIC-Pos_Standards,220902_Smp_FilterBlk4,Cytosine,7.01,28424578,4612588,1329612,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_DFBlk1_A,Cytosine,7.45,381213,96540,99019,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_DFBlk1_B,Cytosine,7.36,943361,212488,128641,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_DFBlk1_C,Cytosine,7.51,858577,375420,102259,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_MQBlk1_A,Cytosine,7.54,560890,240787,81149,-1
HILIC-Pos_Standards,220902_Smp_TN397_MQBlk1_B,Cytosine,7.45,292782,457765,91106,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_MQBlk1_C,Cytosine,7.35,357641,416858,66926,-0.1
HILIC-Pos_Standards,220902_Smp_TN397_S1_U_A,Cytosine,7,64438924,6710944,2072723,-0.2
HILIC-Pos_Standards,220902_Smp_TN397_S1_U_B,Cytosine,7.06,37549364,3012447,1357950,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S1_U_C,Cytosine,6.97,27188206,5189147,1566943,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S2_U_A,Cytosine,6.66,62738928,1020604,1324857,-0.4
HILIC-Pos_Standards,220902_Smp_TN397_S2_U_B,Cytosine,7.01,149745904,0,3516549,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S2_U_C,Cytosine,6.71,107233672,0,2664796,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S3_U_A,Cytosine,7.01,47634124,1206407,1393521,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S3_U_B,Cytosine,6.96,47185992,6688350,1621750,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S3_U_C,Cytosine,6.98,79304728,0,2075108,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S4_2400_U_A,Cytosine,7.03,82591272,8514020,2720465,-1
HILIC-Pos_Standards,220902_Smp_TN397_S4_2400_U_B,Cytosine,6.97,61480288,1192697,1869142,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S4_2400_U_C,Cytosine,6.94,58683588,0,1316638,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_600_A,Cytosine,7.03,73571808,6202734,2343566,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_600_B,Cytosine,7.01,108715824,8064724,3519347,-1.8
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_600_C,Cytosine,7.01,117977240,548909,3202929,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_1800_A,Cytosine,6.98,22067796,0,1227395,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_1800_B,Cytosine,6.98,13622572,729584,964631,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S4_U_1800_C,Cytosine,7,79224856,7280323,2723255,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S6_U_A,Cytosine,7.01,80177728,0,1921745,-0.5
HILIC-Pos_Standards,220902_Smp_TN397_S6_U_B,Cytosine,7.03,76840784,651122,2061589,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S6_U_C,Cytosine,7.01,73676872,0,1922509,-0.4
HILIC-Pos_Standards,220902_Smp_TN397_S7_600_U_A,Cytosine,6.92,72829248,645274,1741416,-1
HILIC-Pos_Standards,220902_Smp_TN397_S7_600_U_B,Cytosine,6.98,59663756,4952980,1951038,-1.3
HILIC-Pos_Standards,220902_Smp_TN397_S7_600_U_C,Cytosine,7.01,111922552,7191302,3386378,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S7_1800_U_A,Cytosine,6.8,68011200,0,1566683,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S7_1800_U_B,Cytosine,6.98,81461656,397528,2060767,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S7_1800_U_C,Cytosine,7.04,103358976,557344,3211943,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S8_U_A,Cytosine,7,81419192,0,2285733,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S8_U_B,Cytosine,7.01,81413448,1093930,2737405,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S8_U_C,Cytosine,7.03,115584480,11090779,4515297,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S9_600_U_A,Cytosine,6.97,164347488,0,4502090,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S9_600_U_B,Cytosine,7.03,126331736,0,3580793,-1.3
HILIC-Pos_Standards,220902_Smp_TN397_S9_600_U_C,Cytosine,7,178440576,0,5422373,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S9_1800_U_A,Cytosine,7.03,150712080,9834391,4627330,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S9_1800_U_B,Cytosine,7.01,109687776,0,2623298,-0.5
HILIC-Pos_Standards,220902_Smp_TN397_S9_1800_U_C,Cytosine,7.06,172759840,1667199,4599510,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S9_BB_A,Cytosine,6.97,255012432,0,6063655,-1
HILIC-Pos_Standards,220902_Smp_TN397_S9_BB_B,Cytosine,6.98,288941504,0,7378218,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S10_U_A,Cytosine,7.01,184231008,12397871,6945715,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S10_U_B,Cytosine,7.03,129477952,0,3886877,-1
HILIC-Pos_Standards,220902_Smp_TN397_S10_U_C,Cytosine,6.97,89997064,0,2392976,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S11_600_U_A,Cytosine,7.01,200237872,0,5861215,-1
HILIC-Pos_Standards,220902_Smp_TN397_S11_600_U_B,Cytosine,6.95,115392712,0,2855078,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S11_1800_U_A,Cytosine,7.03,160548352,0,5204931,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S11_1800_U_B,Cytosine,6.94,133497304,0,3712181,-1.3
HILIC-Pos_Standards,220902_Smp_TN397_S11_1800_U_C,Cytosine,7,140900336,0,4227609,-1
HILIC-Pos_Standards,220902_Smp_TN397_S12_600_U_A,Cytosine,6.96,166020432,0,4282266,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S12_600_U_B,Cytosine,6.95,24717562,0,1382054,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S12_600_U_C,Cytosine,6.77,174147744,0,3967614,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S12_800_U_A,Cytosine,7,119624968,0,2931967,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S12_800_U_B,Cytosine,6.98,269648576,0,6305823,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S12_800_U_C,Cytosine,7.03,160158352,0,3839191,-1.4
HILIC-Pos_Standards,220902_Smp_TN397_S12_1800_U_A,Cytosine,6.98,163569680,0,4424541,-1
HILIC-Pos_Standards,220902_Smp_TN397_S12_1800_U_B,Cytosine,6.71,147285680,0,3412880,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S12_1800_U_C,Cytosine,6.98,211056720,0,5054499,-0.5
HILIC-Pos_Standards,220902_Smp_TN397_S12_Blk_A,Cytosine,7.52,1296043,127546,143039,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S12_Blk_B,Cytosine,7.52,1270199,570868,104619,-1
HILIC-Pos_Standards,220902_Smp_TN397_S12_Blk_C,Cytosine,7.58,2183754,125671,117982,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_S13_1800_U_A,Cytosine,7,128652760,0,3075790,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S13_1800_U_B,Cytosine,7.03,118523272,0,3171036,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S13_1800_U_C,Cytosine,7.04,148548944,0,4570266,-1.5
HILIC-Pos_Standards,220902_Smp_TN397_S14_U_A,Cytosine,7.01,80543624,7616943,2911306,-1.3
HILIC-Pos_Standards,220902_Smp_TN397_S14_U_B,Cytosine,7.01,141604576,8240225,4727568,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S14_U_C,Cytosine,7.04,122702456,11001803,4394147,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_S15_U_A,Cytosine,7.01,186377680,8877352,6266213,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S15_U_B,Cytosine,7.04,100533352,2461207,3396504,-1
HILIC-Pos_Standards,220902_Smp_TN397_S15_U_C,Cytosine,6.97,114813800,8093557,4029796,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S16_U_A,Cytosine,6.98,53604332,299578,1924024,-0.5
HILIC-Pos_Standards,220902_Smp_TN397_S16_U_B,Cytosine,7.04,72821848,7571717,2345410,-0.5
HILIC-Pos_Standards,220902_Smp_TN397_S16_U_C,Cytosine,7,82721824,0,2126726,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_S17_U_A,Cytosine,7.01,86821808,0,2101948,-1.2
HILIC-Pos_Standards,220902_Smp_TN397_S17_U_B,Cytosine,7.04,98665528,672475,2361195,-1.5
HILIC-Pos_Standards,220902_Smp_TN397_S17_U_C,Cytosine,7.06,80717472,0,2212978,-1.3
HILIC-Pos_Standards,220902_Smp_TN397_S18_U_A,Cytosine,7.03,51771660,400145,1351979,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_S18_U_B,Cytosine,7,73289936,270411,1886319,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_S18_U_C,Cytosine,6.98,100038840,4920523,3233323,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_U1_A,Cytosine,7.01,231950128,0,6737160,-1
HILIC-Pos_Standards,220902_Smp_TN397_U1_B,Cytosine,7.03,102952920,923516,3082507,-0.5
HILIC-Pos_Standards,220902_Smp_TN397_U1_C,Cytosine,7.06,159097600,0,4166082,-0.7
HILIC-Pos_Standards,220902_Smp_TN397_U2_A,Cytosine,7.01,200235360,0,4746416,-1
HILIC-Pos_Standards,220902_Smp_TN397_U2_B,Cytosine,6.69,113314768,930869,2794772,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_U2_C,Cytosine,6.74,177961904,0,4136197,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_U3_A,Cytosine,7.01,181000544,8723127,5359008,-1
HILIC-Pos_Standards,220902_Smp_TN397_U3_B,Cytosine,6.98,166788560,8414895,4972637,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_U3_C,Cytosine,6.98,94555248,0,2253306,-2
HILIC-Pos_Standards,220902_Smp_TN397_U4_A,Cytosine,6.97,164005184,0,4173618,-1.1
HILIC-Pos_Standards,220902_Smp_TN397_U4_B,Cytosine,7.01,223615504,11496941,7277734,-1
HILIC-Pos_Standards,220902_Smp_TN397_U4_C,Cytosine,7,136352176,0,3169801,-1.5
HILIC-Pos_Standards,220902_Smp_TN397_U5_A,Cytosine,7.04,87196376,458791,2098017,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_U5_B,Cytosine,7,36824824,5380000,1644255,-0.8
HILIC-Pos_Standards,220902_Smp_TN397_U5_C,Cytosine,6.93,4628659,0,334409,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_U6_A,Cytosine,7.04,79436720,0,1984646,-0.5
HILIC-Pos_Standards,220902_Smp_TN397_U6_B,Cytosine,7.01,72904856,2762209,2034959,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_U6_C,Cytosine,6.68,81548528,0,1930050,-0.9
HILIC-Pos_Standards,220902_Smp_TN397_U7_A,Cytosine,6.7,98030504,0,2620878,-0.5
HILIC-Pos_Standards,220902_Smp_TN397_U7_B,Cytosine,7,80798720,8304417,2496558,-0.6
HILIC-Pos_Standards,220902_Smp_TN397_U7_C,Cytosine,7.47,1349085,0,230853,-0.3
HILIC-Pos_Standards,220902_Smp_TN397_U8_BB,Cytosine,6.97,126090200,0,2917779,-0.7
